"Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","true_name","true_biotype"
"E2348C_3983",88.2439125786745,-0.0561788489658015,0.279775801918759,-0.200799527981032,0.840855332028935,0.931575633552186,"uhpB","protein_coding"
"E2348C_3984",25.325111585994,-0.0990530059172219,0.525699384122179,-0.188421384747525,0.850546337313534,NA,"uhpA","protein_coding"
"E2348C_3985",7.14614207711041,0.262067960059451,0.976578302436133,0.268353248690562,0.788427422198823,NA,"ilvN","protein_coding"
"E2348C_3986",39.2554827701543,-0.11886962985519,0.408170725251578,-0.291225270459865,0.770879036745882,NA,"ilvB","protein_coding"
"E2348C_3987",156.264976588871,0.225902717745395,0.276893512972324,0.815846912845425,0.414587698009441,0.671934832109529,"ivbL","protein_coding"
"E2348C_3988",70.6596895232743,-0.279857695374807,0.307379052628214,-0.910464434651327,0.362577629815735,0.632584019765257,"emrD","protein_coding"
"E2348C_3989",19.904070963904,0.0853682794970581,0.558921483944158,0.152737516716368,0.878605273804406,NA,"yidF","protein_coding"
"E2348C_3990",30.9615611567617,0.0782330955654076,0.474375350649386,0.164918129616794,0.869008422419977,NA,"yidG","protein_coding"
"E2348C_3992",16.7135607237647,-0.331913983624079,0.613537641465827,-0.540983896002028,0.588518682655648,NA,"yidJ","protein_coding"
"E2348C_3994",27.1830981311594,0.734278709641709,0.496102251506263,1.4800954992893,0.138847762514306,NA,"yidL","protein_coding"
"E2348C_3995",97.8942680354841,-0.159801974890836,0.265674371018776,-0.601495636474256,0.547509917237112,0.769460701151854,"yidP","protein_coding"
"E2348C_3996",93.5800290465443,0.838924753635832,0.285264658129879,2.94086466629131,0.00327297496139085,0.0293395019340314,"ibpB","protein_coding"
"E2348C_3997",410.427968815492,0.560534946976691,0.170940543348152,3.27912229596146,0.00104130498927118,0.0120914402129716,"ibpA","protein_coding"
"E2348C_3998",308.450166033274,-0.133413815335658,0.190928818920011,-0.698762062690762,0.48470074090143,0.722196231164448,"yidQ","protein_coding"
"E2348C_3999",136.706290926267,-0.000119290252479959,0.236052105876305,-0.00050535559527043,0.999596784589981,0.999900799661604,"yidR","protein_coding"
"E2348C_4000",11.1297058093576,0.134588518419626,0.741855630836163,0.181421442158399,0.856036789724145,NA,"cbrA","protein_coding"
"E2348C_4001",96.1610794094483,-0.205897916234417,0.272488776057687,-0.755619806486369,0.449877177255999,0.700261307583999,"dgoT","protein_coding"
"E2348C_4004",11.4539299657912,-0.174321696552239,0.707496933888739,-0.246392158329344,0.805378675913109,NA,"dgoA","protein_coding"
"E2348C_4005",14.7015588921818,-0.000849551883858098,0.624084875185606,-0.0013612761943725,0.998913859076971,NA,"dgoK","protein_coding"
"E2348C_4006",22.8890260404281,-0.0446931183023324,0.510934132529546,-0.0874733462825522,0.930295270791375,NA,"dgoR","protein_coding"
"E2348C_4007",57.8077305812017,0.452031739932229,0.345095057276151,1.30987601937893,0.190237780837475,NA,"yidX","protein_coding"
"E2348C_4008",217.054515280632,0.211431978067701,0.213564153936539,0.990016227772605,0.322166187263293,0.597978397629236,"yidA","protein_coding"
"E2348C_4009",7.90277753371127,0.0388574748398586,0.884203055858754,0.043946324978621,0.964947188954296,NA,"yidB","protein_coding"
"E2348C_4010",1736.29913899624,-0.221838037883933,0.124911370705624,-1.77596352222197,0.0757389297399799,0.263173654854071,"gyrB","protein_coding"
"E2348C_4011",150.918650344789,-0.233884241622759,0.240340548803366,-0.973136837654932,0.330485297672445,0.604717778719793,"recF","protein_coding"
"E2348C_4012",429.486435432097,-0.269359267438958,0.160315280452385,-1.68018461296308,0.0929214021612319,0.293296083111137,"dnaN","protein_coding"
"E2348C_4013",2290.37081846099,0.02798644380837,0.124643970155625,0.22453106855813,0.822344094759819,0.921453969372566,"dnaA","protein_coding"
"E2348C_4014",4529.23811021604,0.389284724532619,0.124692371217157,3.12196103685176,0.00179650713138051,0.0185864196449593,"rpmH","protein_coding"
"E2348C_4015",433.661122762672,-0.494731222538819,0.177942501536707,-2.78028699308109,0.0054310876756501,0.0431975528421649,"rnpA","protein_coding"
"E2348C_4016",1742.81155725808,-0.336343192788982,0.131469880582496,-2.558328883382,0.0105176568707405,0.0716450289808858,"yidC","protein_coding"
"E2348C_4017",123.377656956573,-0.314805436058696,0.249194030833719,-1.26329444973245,0.206483380142035,0.471329497182407,"mnmE","protein_coding"
"E2348C_4019",8.07103005849277,-0.467180814361633,0.869665491346585,-0.537195989734228,0.591132241071536,NA,"tnaA","protein_coding"
"E2348C_4020",35.7253642727535,0.115175462757951,0.43605521174509,0.264130457923022,0.7916793949859,NA,"tnaB","protein_coding"
"E2348C_4021",68.5770959313905,-0.640079757730866,0.310295012879046,-2.06281032940858,0.0391306522588325,0.173409911459431,"mdtL","protein_coding"
"E2348C_4022",46.1011929349377,0.150945563157664,0.370798615199243,0.407082327091637,0.683947523016684,NA,"yidZ","protein_coding"
"E2348C_4023",279.861254858993,-0.514776651039673,0.205468909163569,-2.50537491601647,0.0122321655815167,0.0793936784913536,"yieE","protein_coding"
"E2348C_4024",272.941746782281,-0.726867660672782,0.19145061431154,-3.79663268925311,0.000146674869191309,0.00244511496772371,"yieF","protein_coding"
"E2348C_4025",931.187293030175,-0.262869867730143,0.136359996349272,-1.92776382199974,0.0538845095812797,0.215851776372171,"yieG","protein_coding"
"E2348C_4026",408.092389215665,0.123803980584449,0.164250713074426,0.753750034122228,0.450999331885137,0.700628577706205,"yieH","protein_coding"
"E2348C_4027",106.93512511652,0.247502182086876,0.256017036300493,0.966741064045351,0.333673493421734,0.606833831606595,"cbrB","protein_coding"
"E2348C_4030",7.89771829550365,0.333460521031033,0.866373363640431,0.384892397464597,0.700317138765201,NA,"bglH","protein_coding"
"E2348C_4032",12.7424376522165,-0.140071424417602,0.688830588380179,-0.203346696242086,0.838864059546083,NA,"bglF","protein_coding"
"E2348C_4033",11.9327735956831,-0.445180432979508,0.700723584241089,-0.635315326886929,0.5252227793606,NA,"bglG","protein_coding"
"E2348C_4034",94.8794197107358,0.116680336853938,0.280358821347478,0.416182149336846,0.677276720888694,0.849915885036792,"phoU","protein_coding"
"E2348C_4035",154.50785948941,-0.473176415410957,0.223656234921074,-2.11564151376301,0.03437530828869,0.160069117445812,"pstB","protein_coding"
"E2348C_4036",63.4142277918563,-0.260324747722316,0.325230296141462,-0.800432034809839,0.423460526757464,0.678899139474025,"pstA","protein_coding"
"E2348C_4037",75.4643659299843,-0.287975285750025,0.297485227722234,-0.968032221145821,0.333028277994216,0.606146707037092,"pstC","protein_coding"
"E2348C_4038",154.00444244602,0.570594264188916,0.226963563643697,2.5140346539706,0.0119358704891783,0.078208370443378,"pstS","protein_coding"
"E2348C_4039",1702.07383593786,-0.332444591383408,0.12448087058986,-2.67064802654496,0.00757049833732502,0.0560922043389211,"glmS","protein_coding"
"E2348C_4040",1441.31296838545,-0.154150949174762,0.142005227404263,-1.08553010331037,0.277686938288263,0.558546472261115,"glmU","protein_coding"
"E2348C_4041",1821.80055468618,-0.39980793021551,0.125212682449987,-3.19303062910743,0.001407880123063,0.0153749448359896,"atpC","protein_coding"
"E2348C_4042",2363.62503818275,-0.762468974324803,0.123073904943077,-6.19521233747686,5.82065068372945e-10,5.7208681005798e-08,"atpD","protein_coding"
"E2348C_4043",673.689419988623,-0.545796241788079,0.144457437968479,-3.77824949316334,0.000157934612248135,0.00258711936254088,"atpG","protein_coding"
"E2348C_4044",3740.73147079905,-0.449063390073822,0.12188261740005,-3.68439240683419,0.000229248835672467,0.0035052968194704,"atpA","protein_coding"
"E2348C_4045",412.199359761146,-0.404411059508698,0.168308684299574,-2.4027937785366,0.0162703598639814,0.0956752785164034,"atpH","protein_coding"
"E2348C_4046",928.23315827987,-0.228802169701435,0.142551091839224,-1.60505378632588,0.108481968357948,0.322087522142444,"atpF","protein_coding"
"E2348C_4047",225.739804481534,-0.0488477593931635,0.198965042521394,-0.245509255164314,0.806062142842292,0.911636747696063,"atpE","protein_coding"
"E2348C_4048",396.02425199795,-0.172394822437949,0.171855982622987,-1.00313541493719,0.315795529383267,0.591688013452328,"atpB","protein_coding"
"E2348C_4049",333.967955607696,0.158873639954769,0.181128850645047,0.877130503445359,0.380415758198031,0.644068998989566,"atpI","protein_coding"
"E2348C_4050",162.454300747524,0.291579966588938,0.219917248023685,1.32586220139284,0.18488534517405,0.443680229541076,"gidB","protein_coding"
"E2348C_4051",323.555951355988,-0.266287245099805,0.171685107964843,-1.55102121701979,0.120896599467288,0.345906399798606,"mnmG","protein_coding"
"E2348C_4052",606.662822232967,-0.0179076198920798,0.16543696063166,-0.108244371896741,0.913801848024209,0.96119361204798,"mioC","protein_coding"
"E2348C_4053",172.454188214223,-0.0346078074761502,0.219059320914805,-0.1579837248268,0.87446962336116,0.948951263205802,"asnC","protein_coding"
"E2348C_4054",116.483775311655,0.157103322645094,0.273980374772703,0.573410861180946,0.566366538061421,0.783316902331395,"asnA","protein_coding"
"E2348C_4055",114.029909716716,0.215393052362275,0.253930929844317,0.848234803433873,0.396307218287997,0.657862963753412,"viaA","protein_coding"
"E2348C_4056",154.139919749513,0.173261529901087,0.232297807662484,0.745859513891009,0.4557522842729,0.704163438415079,"ravA","protein_coding"
"E2348C_4057",289.205609894321,-0.0315588210410407,0.189051792547535,-0.166932143915565,0.867423440815187,0.944411756408356,"kup","protein_coding"
"E2348C_4058",46.0553607203387,-0.577474283305887,0.460141106700374,-1.25499390273322,0.209480973389705,NA,"rbsD","protein_coding"
"E2348C_4059",19.6069172301875,-0.506635519030286,0.580150105434226,-0.873283507638224,0.382508567622688,NA,"rbsA","protein_coding"
"E2348C_4061",85.1537598425782,0.810275261357352,0.326245275744728,2.48363829792697,0.0130047825697349,0.0819981135467728,"rbsB","protein_coding"
"E2348C_4062",128.51625531443,-0.061190935311403,0.243833479471589,-0.250953787986825,0.801849837868698,0.909278159957808,"rbsK","protein_coding"
"E2348C_4063",131.491146913423,-0.276583156969985,0.260976074648024,-1.05980273227349,0.289234353545375,0.567741042051978,"rbsR","protein_coding"
"E2348C_4064",250.246919444235,0.0802349925847875,0.188965658568823,0.424600920571847,0.671127621819337,0.84412395578008,"hsrA","protein_coding"
"E2348C_4065",493.440533024093,-0.236341466238309,0.160913613766029,-1.468747489457,0.141901291474986,0.377306622356678,"yieP","protein_coding"
"E2348C_rRNA_11",443.571374756997,0.114531291431767,0.411306521745194,0.278457270616098,0.78066136148981,0.900479808437259,"rrsC","rRNA"
"E2348C_tRNA_70",230.96114906793,0.0891483240573981,0.201579866357511,0.442248155375248,0.658309642794718,0.836025905385816,"aspT","tRNA"
"EBG00001076483",7.37308098375862,1.05921843225785,0.921618849358838,1.14930204931761,0.250431453366999,NA,"EBG00001076483","tRNA"
