"N9-UI9.logFC","N9-UI9.AveExpr","N9-UI9.t","N9-UI9.P.Value","N9-UI9.adj.P.Val","N9-UI9.B","WT9-UI9.logFC","WT9-UI9.AveExpr","WT9-UI9.t","WT9-UI9.P.Value","WT9-UI9.adj.P.Val","WT9-UI9.B","WT9-N9.logFC","WT9-N9.AveExpr","WT9-N9.t","WT9-N9.P.Value","WT9-N9.adj.P.Val","WT9-N9.B"
0.210203266302767,5.2863126240942,1.73567323551125,0.104082186081031,0.21465745660433,-5.75145981112121,0.326928685286754,5.2863126240942,2.70852302628852,0.0167054242949815,0.0638352772571103,-3.95738724097435,0.116725418983987,5.2863126240942,1.04572300024309,0.31302220871695,0.65925547698195,-5.76942781022646
-0.121887908025951,4.77284265833438,-0.955835281323801,0.355016014990648,0.511121817621559,-6.63506524056455,-0.0440537943029877,4.77284265833438,-0.34326820621459,0.73638469828202,0.843438706761185,-6.92816559677935,0.0778341137229628,4.77284265833438,0.656200338677493,0.52210142517096,0.808326597285313,-5.99102516972383
0.172778514449104,6.280683594121,1.56877794782353,0.138529404488416,0.264362259310546,-6.13728638111496,-0.259528279869622,6.280683594121,-2.33583328955917,0.0345253864018274,0.106528116550287,-4.77112650941113,-0.432306794318726,6.280683594121,-4.20757598451527,0.000837531024825033,0.053595740408865,-0.508597134294455
0.116159570494539,7.44164841416616,1.03198559897433,0.319195996584367,0.474092709285884,-6.87599941472322,0.0179768022224813,7.44164841416616,0.159459048054537,0.87553472142036,0.928875583113932,-7.29918022380902,-0.098182768272058,7.44164841416616,-0.939662160643156,0.362973417951531,0.699728291135237,-6.07252735758164
0.648257421119933,-0.542244233881423,1.13459653735715,0.275182190533477,0.426173103511338,-5.23807608634515,0.424069822305467,-0.542244233881423,0.706675235336168,0.491109162076879,0.654315532742166,-5.46399553079338,-0.224187598814466,-0.542244233881423,-0.426435726086257,0.676131951503656,0.883299220927092,-5.0512607251929
0.029337645802852,3.69654835131519,0.155451597111226,0.878635543255409,0.925920109703541,-6.85209385261626,0.199963459076284,3.69654835131519,1.06585528904934,0.304132509528553,0.476206616034158,-6.18554795870539,0.170625813273432,3.69654835131519,0.979259552527473,0.343708554794993,0.68548375938559,-5.52052204040268
1.77535293214014,7.13378981784847,16.8526205188184,7.65840990591661e-11,4.2624942210969e-08,15.3206702832966,2.06799497836252,7.13378981784847,19.5778031215286,9.74035132141267e-12,1.76190779965203e-08,17.2748465950764,0.292642046222376,7.13378981784847,3.07175341772737,0.00810475061694412,0.149932677783852,-2.74106860910704
0.182176280728181,5.89215608380861,1.47086283098966,0.162961240368233,0.296369499732148,-6.2023024512944,0.391789768477842,5.89215608380861,3.19280611936873,0.00635750393482581,0.0324971527519831,-3.08818945732679,0.209613487749661,5.89215608380861,1.83480381747226,0.0873937749142261,0.392604966714907,-4.81427617332547
3.56957488512833,6.00083327568337,28.6212144399825,4.82596044237805e-14,6.98364735616527e-10,21.9086258942559,2.96734417812697,6.00083327568337,23.0747508699152,9.913257746072e-13,3.5863688210852e-09,19.0704215185545,-0.602230707001354,6.00083327568337,-5.88187514853018,3.64232801584026e-05,0.0135149047992883,2.52001459171538
-0.097071197995108,7.1330673925409,-1.01116413644334,0.328720870571915,0.484066319125489,-6.86971368719362,0.069623622671334,7.1330673925409,0.726189866069642,0.479425796600343,0.644585452752881,-7.01233400219155,0.166694820666442,7.1330673925409,1.87147032320354,0.0818529114276646,0.3822327244191,-4.86015183845674
0.622093092788903,7.92747493257743,6.41343689098226,1.45445285814563e-05,0.000320355971236307,2.84955297485994,0.355821703563848,7.92747493257743,3.66599448041799,0.00245807261195378,0.0167234455888966,-2.29740112277782,-0.266271389225055,7.92747493257743,-2.96426925936578,0.0100492669797233,0.163127908047116,-2.97613807337369
2.52136666098434,8.712776183831,24.9373590478107,3.34582734335274e-13,9.68349349713151e-10,20.6010711471355,1.72650132238437,8.712776183831,16.9511521500619,7.07150767667406e-11,6.3957367243219e-08,15.3965969368809,-0.794865338599973,8.712776183831,-8.57018864305596,5.15940732980502e-07,0.00211538289885475,6.60032446706319
0.160009867497546,9.32977413264003,1.58431044681853,0.134955205322668,0.259664509536541,-6.26130300823017,0.011820420645817,9.32977413264003,0.117013569256014,0.908474790066813,0.949071519423683,-7.37759679262049,-0.148189446851729,9.32977413264003,-1.58079086896555,0.13575811759761,0.468867713545349,-5.38321084241563
-0.212567988823842,6.35824181282569,-2.09318582664635,0.0545936622415362,0.1353014020033,-5.29798714554179,-0.0350346810079341,6.35824181282569,-0.344268671518841,0.735648111044495,0.842963039946206,-7.15890959430901,0.177533307815908,6.35824181282569,1.88221099980971,0.0802905940367162,0.380216358868654,-4.78618835348345
-0.263352613206039,6.00984785012007,-2.6378948729534,0.0191998265280623,0.0623240667760407,-4.28100312401229,-0.211491225968781,6.00984785012007,-2.11952275105418,0.0519808642691793,0.14181994299744,-5.11266182348026,0.051861387237258,6.00984785012007,0.557515982242539,0.585785983582554,0.840764065042936,-6.2342121684318
-0.0702229282985796,6.09556323458729,-0.567583963815319,0.579108895968437,0.710761575553089,-7.14399501692024,0.33934483136255,6.09556323458729,2.74900947466901,0.015420413681909,0.0601641430010529,-3.9824188048916,0.40956775966113,6.09556323458729,3.58494111382267,0.00289183598966197,0.0941169129179569,-1.68925415986772
0.159730021713638,7.90431678188276,1.73926342587064,0.10343187467622,0.213696231532395,-5.97858656238165,0.176132462187086,7.90431678188276,1.92660402525589,0.0741140406770052,0.181196871538595,-5.57922545995324,0.0164024404734482,7.90431678188276,0.192617374006031,0.849963931418896,0.951686214518595,-6.51986076260348
-0.159249956743124,2.9439703608787,-0.64247403042087,0.530718857269937,0.670687517374469,-6.38776416906345,0.275552026552791,2.9439703608787,1.13138972800386,0.27648488274071,0.447290412313115,-5.87018478150052,0.434801983295916,2.9439703608787,1.90018184232668,0.0777364585931935,0.377594266767747,-4.21056079393004
0.218164086938245,5.14679654718736,1.82535815521445,0.0888743971079125,0.191442452711345,-5.55875801459837,0.169891056692203,5.14679654718736,1.418010177512,0.17758332558845,0.333308470115495,-6.04068878611814,-0.0482730302460421,5.14679654718736,-0.436119024364605,0.669254090159367,0.87982433591615,-6.158994148328
-0.103189659308452,5.63904632901617,-0.952140651297904,0.356823004457571,0.512968104346789,-6.76772489443656,-0.0747127068124716,5.63904632901617,-0.689895535249297,0.501289335759787,0.662629719219407,-6.87832344799023,0.0284769524959803,5.63904632901617,0.282205080681104,0.781824382825549,0.92463065085555,-6.29274181199277
-0.0716807338609105,5.62311362457034,-0.522149373527559,0.609550044814007,0.735287689697261,-7.09346214606075,0.0536950930359339,5.62311362457034,0.390435635321814,0.701961503859427,0.818311650172185,-7.04577923800349,0.125375826896844,5.62311362457034,0.983901562129082,0.341498284389199,0.683705267487008,-5.85332327844051
