"WT180-WT0.logFC","WT180-WT0.AveExpr","WT180-WT0.t","WT180-WT0.P.Value","WT180-WT0.adj.P.Val","WT180-WT0.B","WT45-WT0.logFC","WT45-WT0.AveExpr","WT45-WT0.t","WT45-WT0.P.Value","WT45-WT0.adj.P.Val","WT45-WT0.B","WT90-WT0.logFC","WT90-WT0.AveExpr","WT90-WT0.t","WT90-WT0.P.Value","WT90-WT0.adj.P.Val","WT90-WT0.B"
0.717473847594364,4.05558186825106,3.83036494395484,0.000797750913228003,0.0344262717057134,-0.894854994821571,0.0761778330097882,4.05558186825106,0.385331517043911,0.703354170171649,0.851529517342559,-6.27025534512025,0.610397962437799,4.05558186825106,3.23698678887484,0.00348335891083795,0.110833644356658,-2.14995511393734
-0.0415925467916729,4.94339628251616,-0.237404009892496,0.814339443790943,0.958043019352011,-6.82408375846261,0.249058207860206,4.94339628251616,1.43863205759403,0.163048835759598,0.435588452803481,-5.48239276643795,-0.168311584371943,4.94339628251616,-0.954868502365119,0.349075226221974,0.648554872099725,-6.20710297064285
-0.741744549605152,0.828654160427706,-1.88584285030711,0.0713613640156913,0.467791927487615,-4.45239433938603,-0.167037416564757,0.828654160427706,-0.471908388981229,0.64121473026208,0.816505184868028,-5.72583310716799,-0.649597676300973,0.828654160427706,-1.68429380365638,0.104966456142585,0.377500001761986,-4.63685146723059
0.0579877374596069,8.44179331153545,0.384799861397829,0.703742916231139,0.924410501954634,-6.85345885423855,-0.104980390906391,8.44179331153545,-0.697790945105228,0.491951011901859,0.720680570883803,-6.31178607402454,-0.119177997411215,8.44179331153545,-0.791999285711959,0.436047478217431,0.712751996505896,-6.4311134545698
0.302557154324084,6.89054340990858,1.65585241170394,0.110648668736488,0.550139275657674,-5.59838479080745,0.439641916135617,6.89054340990858,2.40782577971774,0.0240129334288309,0.244207948967938,-3.91712199963839,-0.0487843839612792,6.89054340990858,-0.265977674544269,0.792506781910029,0.915857078275786,-6.71561271224942
0.332645884770004,-0.92253566079603,0.582059251913987,0.565904262989898,0.880712189394435,-5.43096906356853,0.75676213899029,-0.92253566079603,1.39316387266193,0.176221958258826,0.45104503687487,-4.5797898911328,0.844366329912198,-0.92253566079603,1.58083362792992,0.126884409326199,0.412069524187186,-4.4632743301136
0.0822198905826266,10.3456239629006,0.488141850137149,0.629838130799851,0.901304162902946,-6.77828749480334,0.398126556211512,10.3456239629006,2.35485300309757,0.0269612956701607,0.251494550689631,-3.98476904366494,0.283678867864735,10.3456239629006,1.67963630404321,0.105879766924708,0.379178525181973,-5.34776891758065
0.364923831982025,6.1065621941157,2.11408405532705,0.0449868243982987,0.39241944414557,-4.80761038282888,0.108199068407822,6.1065621941157,0.62317964268972,0.53898917020143,0.753018589036192,-6.34538978156071,0.376606459063449,6.1065621941157,2.18250357203017,0.0389932072552267,0.25340003025464,-4.50933537241429
0.0655592558775382,5.61343617193755,0.382627304580942,0.705332342012031,0.924726651011352,-6.82065119302195,0.385663896280013,5.61343617193755,2.26910986582502,0.0324436111219867,0.264691141363668,-4.15573815503304,-0.115248418946465,5.61343617193755,-0.668736448957362,0.509985782901697,0.761817756305764,-6.48110684809336
0.262548542017495,3.39225582549698,0.893533779736512,0.380361694569438,0.79769199700338,-6.28967093048202,-0.301308024150863,3.39225582549698,-0.958805155130945,0.347128115477912,0.611640749544192,-5.8046510708409,-0.590413479719305,3.39225582549698,-1.81706339408544,0.0815985104805658,0.340474060526576,-4.84722617426545
1.28749655621455,0.704192223140767,3.9884832677322,0.00053478985427913,0.0255661215534164,-0.144568861337642,-0.293511386586665,0.704192223140767,-0.707828599078199,0.485805904283388,0.716046369873274,-5.34509756233916,0.151867052233939,0.704192223140767,0.397618791611377,0.694392883789841,0.867466998416552,-5.73657806997048
1.5171669853184,-1.56745022059677,1.83981168428892,0.078080430498251,0.482253674641344,-4.11876700096813,2.00156158977033,-1.56745022059677,2.5569290393603,0.0172359530857151,0.235764561027541,-3.15585562917574,2.28244511840527,-1.56745022059677,3.02154951734178,0.00585725241966758,0.132797893003165,-2.29740947994381
2.77226338185742,-1.86801924679948,3.55905983810654,0.00157503353024958,0.0580963510028354,-1.20719089284855,0.891154766752388,-1.86801924679948,0.953546861709808,0.349730573874439,0.613517002993452,-4.80911597580618,3.12234214938151,-1.86801924679948,4.16124740203182,0.000344760920765105,0.0309284596387609,-0.273539546069991
3.52300360024993,0.289208344672088,6.1247062573197,2.4102243792964e-06,0.000364872821919943,4.24148608065127,1.94573772290625,0.289208344672088,2.94966170317366,0.00694948979330052,0.202405490616124,-2.47468935959219,2.82724353127883,0.289208344672088,4.66814047265855,9.45128072538166e-05,0.0117397831437583,0.948756703798726
2.4070842294068,1.97553811456228,7.09024548262172,2.36271711599297e-07,6.47874865032562e-05,6.96086555412256,1.51816982095199,1.97553811456228,4.12395176318518,0.000379089534713359,0.0939560332589801,0.123850399909661,2.1881375063347,1.97553811456228,6.34694355140683,1.39877210033327e-06,0.000356637805862164,5.1712271855835
0.0828080720045232,6.39256045614517,0.709273370728408,0.484925054068999,0.847183348490486,-6.66963063074639,0.0753098879744307,6.39256045614517,0.644583592118836,0.525253748106696,0.744292559733946,-6.34210989690671,-0.0310516447816518,6.39256045614517,-0.26543194787126,0.792922209393324,0.915857078275786,-6.70641216324757
-0.217291919238298,1.53645678579868,-0.795765309913365,0.433896384076634,0.827026881516929,-5.97072765158919,-0.318087922705607,1.53645678579868,-1.13674737231701,0.266762650926236,0.54002808272893,-5.29615689165449,-0.63060003155343,1.53645678579868,-2.13579207331319,0.0430012149468105,0.26362230661468,-3.99126087700553
0.283986717569416,5.3382744367372,1.85324405151997,0.0760652990920188,0.477173275137224,-5.22032823517145,0.584449887806245,5.3382744367372,3.84909262939248,0.000760931280024695,0.122277495221439,-0.657372157866429,0.445717792768787,5.3382744367372,2.92612381069208,0.00734754555405725,0.14358896230851,-2.94709108740211
0.086488232582477,7.20069306286428,0.656635622066057,0.517604222336473,0.862118268078354,-6.7206986770649,0.266187178392873,7.20069306286428,2.0210934761927,0.0544520887709855,0.303783689397591,-4.64341439710786,0.0692819639042765,7.20069306286428,0.525985453316627,0.603680176347895,0.820163036633071,-6.6178632744671
0.0873197185821666,2.17721188603641,0.381528160276649,0.706136989069712,0.92505790008693,-6.36270540985452,-0.174812803935024,2.17721188603641,-0.730583559213845,0.472039962883137,0.706649853788693,-5.77051302076345,-0.00417399288148168,2.17721188603641,-0.0180097443763843,0.985778575988578,0.994261922745645,-6.24568186522064
1.16432806967117,0.875893948098438,3.29211859437268,0.00304478434826043,0.0895745970309086,-1.74695328543132,-0.311677449203727,0.875893948098438,-0.694569108103213,0.493932800104761,0.721875038608456,-5.38928539649432,-0.0416871315813675,0.875893948098438,-0.0980230644825458,0.922720441438538,0.973919396864425,-5.8218579348689
1.27010939178754,5.79294185570163,5.2992523789189,1.89552131912128e-05,0.00195373130005599,2.65270497161534,-0.17465681675961,5.79294185570163,-0.702017968901821,0.489357813188937,0.718439953437198,-6.25757443089982,0.00190141253247855,5.79294185570163,0.00770645947490605,0.993914301887354,0.997480713226589,-6.70535663773228
1.14971049569189,6.25557868778351,6.99586716870403,2.9501939372593e-07,7.49456911764701e-05,6.77619488971597,-0.152663005338404,6.25557868778351,-0.907009467661106,0.37333502561496,0.632837703075647,-6.1192312306325,0.14861280291502,6.25557868778351,0.890707017024148,0.381846555512044,0.673631462886203,-6.33086958300311
-0.0327482500418608,12.1192804602238,-0.23255022546324,0.818063959112819,0.958369068736008,-6.83137002815003,0.106116457446349,12.1192804602238,0.752309005209994,0.459112531540186,0.697062517851392,-6.20038701715919,0.346444865353229,12.1192804602238,2.44535777079444,0.0221069295760733,0.210952073229858,-3.93798677384943
0.00669562697408299,6.95148888860017,0.0448180914553851,0.964619662393824,0.990298446191939,-6.93600794969599,0.42327144204081,6.95148888860017,2.84071257073956,0.00898202026131066,0.209527609081265,-3.02105973544728,0.108834298529342,6.95148888860017,0.729319324435447,0.472798742116413,0.738050179956211,-6.48598199169521
0.203749185551646,7.20770335733664,0.986926623372177,0.33343296511315,0.768605074515247,-6.44813344559709,0.596285749364999,7.20770335733664,2.88676181723835,0.00806215053452936,0.207236366949781,-2.9215113928096,0.0929166655240934,7.20770335733664,0.449924902177696,0.656764476765195,0.848646918342229,-6.65484846509762
-0.110251012372387,6.38515496041959,-0.62291401128717,0.539160827439895,0.869976688165715,-6.72801992991678,-0.247761427472483,6.38515496041959,-1.39519164601431,0.175617003914588,0.450791989872605,-5.59537052806723,-0.273672265687278,6.38515496041959,-1.54151387336887,0.136152934620173,0.421809976302488,-5.57833604145898
-0.202718128088776,9.59600848187809,-1.54642059702747,0.13496678305561,0.585820260329708,-5.73869682302383,-0.112027469800966,9.59600848187809,-0.854070894045886,0.401431800751576,0.652354731110663,-6.17375408412752,0.107942876803477,9.59600848187809,0.82059429923421,0.419878363838038,0.702035464985988,-6.38791956382704
0.0227591093684278,7.75184035578676,0.158173114298398,0.875631373111859,0.972306884427469,-6.92636567747113,0.349495164171755,7.75184035578676,2.42324582331827,0.0232122191950479,0.243729451496641,-3.88544782253053,0.115896147981917,7.75184035578676,0.804865506563608,0.428725472999103,0.708347635797738,-6.4282352142203
0.542911401891077,4.81669433875227,2.93559369944588,0.00718485286380948,0.155801740492797,-3.05645388992324,-0.10715839356344,4.81669433875227,-0.558056667876055,0.581926438452737,0.779841083036997,-6.27916485774681,0.0585461954209299,4.81669433875227,0.308957230543789,0.759995278291225,0.899053947040877,-6.59111678605499
0.0475825973920712,5.13339972961914,0.369062766302991,0.715286732481482,0.927255603866705,-6.79465515298906,0.206013495760333,5.13339972961914,1.60649671175226,0.121121145810266,0.390238400806478,-5.25023595281072,0.107075857310376,5.13339972961914,0.832947153489526,0.413010695527464,0.697014265957792,-6.33527857466408
0.145387182271371,3.13070194773932,0.837856352609745,0.410301132050762,0.81510631456248,-6.26967970356784,-0.0081306115570916,3.13070194773932,-0.0458221708053096,0.96382759231485,0.984627189590308,-6.23209061274837,0.179338085181878,3.13070194773932,1.03816511653237,0.309443911495462,0.613290271356686,-5.91267460121959
0.228403083581074,4.60777630639441,1.23792108975655,0.227607752102585,0.685242411961664,-6.07469118503253,-0.188367457123936,4.60777630639441,-0.994463125258928,0.329826468570794,0.596412600191533,-5.94949467344407,-0.498387103989778,4.60777630639441,-2.576919158762,0.0164765595778023,0.193012348417952,-3.61724647696785
0.0588132202657565,6.49629549243388,0.390052063065712,0.699906137128697,0.923353380471785,-6.84943182752557,0.0085742024299531,6.49629549243388,0.0567821502815643,0.955184435402117,0.981246582292993,-6.55116408901212,0.163556339942166,6.49629549243388,1.08672316456632,0.287853182604389,0.594373118148895,-6.1555567039207
0.471643271226207,2.64602470611153,1.99564310894884,0.0573333417531794,0.431946840694119,-4.62003665757737,0.876484414692827,2.64602470611153,3.86790468600004,0.000725632622375629,0.122277495221439,-0.432762954397049,0.587416813501984,2.64602470611153,2.52215457265607,0.018635157692863,0.203162720605983,-3.49059750393231
0.248978178768807,11.4462292345969,1.9936339772162,0.0575664349286816,0.432926749642658,-4.97807960028215,0.166210016842156,11.4462292345969,1.33318292072164,0.194872841107229,0.47154325743199,-5.62876618086756,0.235377409983117,11.4462292345969,1.88493107215663,0.0714894092158803,0.321957106952088,-4.99274296322317
-0.230073442177437,4.49172567677308,-1.36306892541541,0.18539557000721,0.643966017905061,-5.89745031074208,-0.130797488923405,4.49172567677308,-0.77816442748605,0.444005645949292,0.685178117487529,-6.14642365929305,-0.344091905032182,4.49172567677308,-2.0229133792249,0.05425105753712,0.287145365049386,-4.69698160346044
0.497781497187799,6.02774206243516,3.42091697790604,0.00221856537282215,0.0726180418090637,-1.99805527051369,0.123779309189228,6.02774206243516,0.842065053392488,0.407987158604804,0.658142641475513,-6.17038054487483,1.00861942824258,6.02774206243516,6.99635872740306,2.94677523871853e-07,9.61192251697118e-05,6.8594922009254
0.472070109853315,2.57564559135899,2.03568350304275,0.0528588520901042,0.418112385158789,-4.55662195978463,0.145089237717595,2.57564559135899,0.597128559441496,0.555961463761534,0.763396443012696,-5.91492524933457,0.120347703038569,2.57564559135899,0.496259170392714,0.62418399644481,0.832302598434024,-6.15516822433776
