"UI92"	"UI93"	"UI96"	"N92"	"N93"	"WT96"	"WT91"	"WT94"	"N95"
"ENSG00000287356"	4.97283879797504	4.99681470094353	5.29707888611519	5.17894209250383	5.08091735051456	4.83571577577328	4.9505808338804	5.03633335590213	5.05570090254095
"MORN1"	8.36262404687054	8.31343319402166	8.33214718728238	7.24118414666066	7.54265978531774	7.41412664306289	7.6237143851325	7.3893187647947	7.41315213043896
"LOC100129534"	6.51956953567998	6.45207654252364	6.63525017459658	6.42435041682299	6.0473503392135	5.87437117259907	5.72903866876587	6.10757524377602	6.17409172807452
"ENSG00000272420"	5.50844787789727	5.51044261531313	5.537259192049	4.75535463299462	5.12425729218656	4.84753157699139	4.9585328166726	4.52786814457547	4.86002386379912
"RER1"	10.4220998934504	10.524642841187	10.5948783737665	10.1003105215137	10.0967473376088	10.2034486088634	10.2016710407015	10.1147714664191	10.0444263583019
"PEX10"	8.62483628905633	8.70977832010977	8.72527747429651	8.39018603713452	8.32181348533675	8.34999928344005	8.28924483233901	8.27955029640629	8.32227104352216
"PLCH2"	6.29595770017722	6.78629528194433	6.55921067093329	7.08183734431386	7.06418165302718	6.78450102171244	6.97480031818823	6.9146124455876	7.29200232494317
"PANK4"	8.5254928609613	8.53174874640522	8.37352579749244	8.97199367925438	9.01129739402511	9.13002981480352	9.19207115929138	9.23911208458243	9.11468405647577
"ENSG00000272449"	5.78585037006856	5.74567122182426	5.86404578595905	5.36369026046528	5.32066428724854	5.39485960862681	5.37609983426276	5.40112368854954	5.27740157984384
"ENSG00000238164"	6.57838057283942	6.86367377484088	6.64705430375116	6.13591667840677	6.12809143186962	6.01193098402769	6.22168841553025	6.28586673687062	6.3761319937723
"TNFRSF14"	9.60829534642269	9.62897007409585	9.70141399928411	9.22669341172418	9.47075434138694	9.25754088905048	9.59388169715022	9.46349448864482	9.43485948515481
"ENSG00000225931"	4.82064511250259	5.21570397249237	4.92075607676097	5.00306880555753	4.4503149556925	5.45986733898377	5.04428957978872	5.36039317774814	4.79379386451423
"LOC100996583"	5.39187478030135	4.89539623723724	5.17786770426079	5.15045479020441	5.22174075847292	4.9437467023883	5.03801222884975	5.21134076999101	5.10286744723315
"PRXL2B"	10.2152303510207	10.1212935016392	10.2090340125693	10.0501998647639	10.034307701681	10.1184488526912	10.0782599848213	10.0964401717526	9.97782417389207
"MMEL1"	5.67534589368628	5.89139679356275	5.81506406666099	5.56426803590997	5.81897367229612	5.45353018135126	5.83055087589733	5.64930856081072	5.87089083003247
"TTC34"	7.64444847536517	7.68829859274396	8.04441187686883	6.06127310757339	5.88698824188242	5.73349691537429	5.81399036661127	5.94477500202571	5.86892851361462
"PRDM16-DT"	5.85372227646976	5.8128348941487	5.72716624650065	5.84069995805991	5.83075396781756	5.75519273363657	5.630963250737	5.61377590087961	5.81393153786243
"PRDM16"	8.89186996806612	8.85212616006676	8.72547066786955	8.90019051706528	8.69796667161638	8.7200116556013	8.55582773838197	8.78471616386853	8.84709220326553
"ENSG00000279839"	6.72001177336679	7.03411800742983	6.81087832195622	6.58976063538623	6.39919295225692	6.46422667727644	6.39251970886171	6.48761637354785	6.6203980807475
"ARHGEF16"	10.1249908167403	10.1931263518775	9.90864227045845	10.1256008923762	10.045771757305	9.90723784271746	9.83999329990949	9.96507369901913	10.237810834222
"ENSG00000272088"	5.59072420774975	5.51223533683281	5.66834060364329	5.39106006694122	5.35657966774553	5.27198758626262	5.45162195199141	5.61602611857486	5.4186342028982
"MEGF6"	7.70403050203201	7.19961628819628	7.18861753463936	6.87177187969253	6.88513124259564	7.06295557505205	7.00302181861281	7.26069085626244	6.89525779357397
"TPRG1L"	11.1110115813756	11.1680213450255	11.04346799214	11.2710875363063	11.2667559037378	11.4544527030201	11.3214825016744	11.244199991766	11.2524633006329
"WRAP73"	8.35363186694677	8.38971216894852	8.35573778382356	8.18261627275776	8.31587730096833	8.35722730187014	8.52928798657232	8.4622039607314	8.33101204742188
"TP73"	8.30674422871422	8.34013014453681	8.31713463422114	7.75503643313414	7.69117618764426	7.93525297543104	7.84709342758188	7.85845891234354	7.69872976083333
"SMIM1"	7.293403992367	7.28944002144046	7.54756293540308	6.66463222159861	6.8103189039337	6.73233686875207	6.82347177732617	6.59643309460113	6.58599372310492
"LRRC47"	9.96086448054561	9.94456915714742	9.89329875963158	9.97518792343073	9.94513259398251	10.0485710528947	9.96007096199616	9.96717141885819	9.94576940156087
"ENSG00000272153"	5.85260208269496	5.7778358231061	6.33218046611651	6.11336380729535	5.77653283102646	5.94568607049915	5.75532690711217	5.91168162102266	5.61140728790455
"CEP104"	9.87528052975082	10.1033503805811	10.1210531179119	9.89326865407022	9.80021578435086	9.90996106186693	9.99803839511814	10.0377034276711	9.90409867922785
"DFFB"	7.42804598512909	7.58761586060802	7.55693715836759	6.57708511145683	6.63033180100168	6.71914761020474	6.90936615771888	6.8851281637293	6.71176723416492
"C1orf174"	7.54613857398838	7.82141404563659	7.80782673774418	7.5613179525295	7.46248076368298	7.62174784422915	7.76607268126014	7.8360443946748	7.62282605371593
"LINC01134"	8.87864863482108	9.1879633765484	9.00125542182499	7.5945511561776	7.69174178994558	7.80044689892331	7.97801352993502	7.8511164051444	7.80598158514234
"NPHP4"	8.51420214026115	8.70463251418712	8.51671453950463	8.48715981519064	8.58520707705469	8.5662248761778	8.72844102106732	8.66397442117395	8.70216805809025
"KCNAB2"	8.44964444696725	8.64721798723622	8.60011836078232	7.93266341604066	7.87080300631253	8.22951009890673	8.21610073251605	8.18484011583307	7.92320546126767
"RPL22"	9.00305350318306	8.986208277935	8.90869785848187	9.20852155331617	9.24565215457008	9.3296011234006	9.30090051315263	9.27010393193845	9.2436513295236
"RNF207"	9.66724714201337	9.12669789725096	9.27323954258915	8.66439167606443	8.88247228037576	8.67469638113214	8.93266772743363	9.10317080892914	8.83267473657265
"ICMT"	11.0897903636938	11.1703533388926	11.1016612435059	10.7386381617948	10.6536610477288	10.9242032080586	10.8216586493585	10.8391944530901	10.6929679152094
"ENSG00000225077"	6.80217324798891	6.49578968781	6.67582351883338	6.28407679470359	6.43338519362683	6.54883962364512	6.57352219861959	6.51219368925456	6.24255883340104
"GPR153"	8.30469414694907	7.95728551888015	8.0745873589999	7.87233321594468	7.68123745767219	7.06319649636992	7.09497622987955	7.54784039563172	7.8345337809964
"ACOT7"	10.0870892359469	9.92622284738185	10.0799705570062	9.7462451160254	9.85442273964388	10.2094019445174	10.1517526922254	10.0066222777378	9.64505958558698
"ESPN"	11.1836754858134	11.2678103260644	11.2417671251358	11.2192785192801	11.2625982558092	11.3812935108617	11.3036709377929	11.1472884864364	11.1801625875033
"TNFRSF25"	7.4770259447488	7.70747400167049	7.59103403155811	7.57910370426886	7.71121151586829	7.71574299189696	8.0111310147994	7.94355404207974	7.83873497783467
"PLEKHG5"	8.80883963704903	8.76383905444553	8.81887226290356	8.75903892415353	8.82831247133495	8.69838354868777	8.90390874631947	8.96395594769809	8.87558701122377
"NOL9"	10.1408421548088	10.0589719574103	10.0847832460865	9.68454088789024	9.8054064371324	9.84240939242116	10.0076792641721	10.0033757983395	9.80295576988066
"ZBTB48"	8.62921442986189	8.66806893538207	8.48197392286302	8.24637243068553	8.31077748060466	8.35349511483147	8.18451597433461	8.02331086343432	8.25244817456409
"KLHL21"	9.66700093986532	9.63261890077109	9.70936474651073	9.32211186550358	9.35313605898837	9.75875520769472	9.8311098774478	9.83313679152903	9.33080719909362
"PHF13"	8.92863991747764	9.10609816331127	9.02606072404583	9.48253363588981	9.43307932906926	9.27164053239714	9.39280402710275	9.46563617842178	9.58644356010921
"THAP3"	8.00882617905654	7.77741698448953	7.9664311350518	8.13262269286749	8.21436010700099	8.38573614528185	8.42228729271325	8.41058998326282	8.07660451162294
"DNAJC11"	10.0591220262319	10.1890524394384	9.97614663366313	10.0983888359298	10.0777577029037	10.3017365306226	10.2095687369648	10.1713555245309	10.1510508183973
"ENSG00000237436"	5.58895033411105	5.75163521908268	5.96161579750211	5.12471516299942	5.0691144031914	5.23735149660917	5.44076101827314	5.48000639760937	5.10608268783243
"CAMTA1"	7.7586144742685	7.91027765319275	7.69437482512783	8.05077072591948	7.95641091662685	8.21455595984304	8.02315811875855	8.0014522611508	8.02749423290626
"VAMP3"	9.73923173128081	9.79634881880762	9.87823660264113	10.2628631341243	10.1288569021491	10.1132040157594	10.0355790208457	10.0947589292064	10.1375544540424
"ENSG00000269925"	5.37219552269001	5.69863776566334	5.18439525820688	5.34443690983938	5.38888040304501	5.20286924938927	5.21968776748148	5.16273752022277	5.6414407363429
"PER3"	9.82522486773112	9.83505899939829	9.87655496778659	9.84468160181775	9.9375327297397	9.78234839780012	9.75619281433655	9.59030764456557	9.81276681888063
"PARK7"	8.45555300286438	8.68595121920807	8.61835960611106	8.40551737912826	8.49435782209432	8.41572539438174	8.34114424655863	8.05002518261138	8.38390102049697
"ENSG00000284747"	6.40529950748775	6.26219984752314	6.32526758225699	5.60848810105003	5.60167235408297	5.69784848081958	5.89476117770312	6.10953989277655	5.71522263096072
"ERRFI1"	7.56597216674794	7.4047078995482	7.73981146719213	9.33624084483509	8.96897964197372	8.71513550818363	8.70057139280138	9.16006622896118	9.09103712871804
"RERE"	12.20485507607	12.2260162667562	12.120067659215	12.0035436169989	11.9643236116991	12.0945880016162	12.0085807606466	12.0271809646781	12.0040809140175
"ENSG00000232912"	5.43454183263175	5.34217655516281	5.36934160307831	5.15845691742771	5.20682065229339	5.22386577633076	5.1907826022598	5.14915095998848	5.13609789053808
"RPL7P7"	5.52861770213416	5.45003176376682	5.52426948516276	5.25238616626288	4.92429584685578	5.30814448078787	5.08799415694089	5.39527098435873	5.02681182101311
"ENSG00000222511"	5.91574099768287	5.56448636265676	5.7727064594466	5.26861360815653	5.5807377382872	5.40056477719554	5.68034241038482	5.59807841535492	5.40510010913255
"ENSG00000228423"	5.13870648618743	5.21491391555834	5.25279053721684	4.9378411641571	5.16674211551213	5.27570327993231	5.21642048265266	4.80316477252172	4.89650070893511
"ENO1"	12.5803113462048	12.5015051046516	12.3472833111436	12.8435566144048	12.6961776059896	12.9274244574832	12.6998470926625	12.8442480223603	12.7766017016117
"ENO1-AS1"	5.80931012743643	6.23243924401571	6.09192510035053	5.10239217217617	5.09228709918705	5.39260357343037	5.41471176726732	5.23364281717726	5.15601740312533
"SLC2A7"	6.89041534570022	7.02790615934919	6.76700295704365	7.13138271823512	6.813576880813	7.01988750579264	6.91261346696989	7.27853605281885	7.16427792716475
"SLC2A5"	14.1745266882723	14.0958712922982	13.2880102619585	14.4027085985372	14.4386757055194	14.6176798274747	14.4064836006684	14.5619770434899	14.7713994159681
"GPR157"	10.3736370892078	10.7365354129081	10.161072111942	11.425187107418	11.2100870251598	11.0983165546955	11.1725804570398	11.5076113404451	11.7604376932795
"MIR34AHG"	8.1954773182932	8.38704239254353	8.33104655716125	7.85077998031818	7.65125019203791	7.71439889795385	7.85864237336684	8.13277246361309	7.93435477460914
"LNCTAM34A"	5.66424858488805	5.5758797422315	5.61023586205333	4.91721416069181	5.31067173440275	5.27135082080362	5.23359109398627	4.71722975517056	4.93145656471339
"H6PD"	10.3086048989586	10.423878326983	10.4689456659483	9.83430834860337	9.72434956172554	9.58707814124426	9.59633102906512	9.66260666767973	9.78607420949049
"SPSB1"	8.69520636678388	8.96302323839859	8.86422177381919	9.12943598821093	8.65495800423006	8.75534241123322	8.62546522745328	9.04443680253531	9.01345588166111
"SLC25A33"	7.57028513168389	7.53659598981243	7.4940067626389	7.5874701553025	7.77813365290784	7.83360357429487	7.93354437152083	7.7842646492848	7.70825150496933
"RPL9P11"	5.20286661553658	5.19100536250762	5.24138597728008	5.17054375917478	5.21186924897345	4.95739175824588	5.07536680909472	5.09191615248905	5.22459688030463
"TMEM201"	9.08011718058055	8.85187355981258	9.0597209956412	8.628128964109	8.58125766491468	8.83014067428926	8.81788654407343	8.93606597418355	8.51119440116017
"PIK3CD"	6.12472444422904	6.03340430409536	5.70431567178072	5.88366119616671	5.90310279867236	5.74349245505802	5.70298623805663	5.82921861847604	6.07114367350803
"PIK3CD-AS2"	5.78525951542978	5.43053599965047	5.4466150152182	5.34127464905258	5.61848497016437	5.40486286813403	5.64057586733096	5.64891460729321	5.56227715700598
"CLSTN1"	12.1077274274596	12.127824556257	12.2185172563318	11.858332737814	11.7749740301473	11.8395300457991	11.8337364956901	11.895399418238	11.7858847340841
"CTNNBIP1"	7.68397252350152	7.78202294731583	7.78209422657987	7.39882795642191	7.19696358896314	7.76946832229615	7.58946864715972	7.67283211212258	7.24253235235632
"LZIC"	9.21329210758076	9.34640543557505	9.26698606213636	9.19007907114357	9.1411446314352	9.28180960165516	9.26105680032827	9.25948513296486	9.20425127031013
"ENSG00000228150"	5.94104186763892	5.43354752356706	5.55549460794628	5.63215946453511	5.71216324572525	5.36663358764083	5.26005274359035	5.34610225167993	5.55202323821806
"NMNAT1"	7.20383986735792	7.15726475495411	7.205812295024	6.61226482135879	6.89531725526582	6.86417095977133	7.28797838664772	7.21815874818621	6.90552220448406
"ENSG00000202415"	6.32613339316608	6.16889747153983	6.25953266992841	5.94876928633057	5.91521388358062	5.99350545555981	5.86497210271905	5.88242170893752	5.8205470794821
"UBE4B"	10.8719894078321	11.0551780249167	11.0636063360974	10.994437987012	10.9636656414858	10.9541375629863	10.959496240891	10.8875697691533	10.9689451663681
"PGAM1P11"	5.28862164393823	5.64134855159957	5.63335100609853	5.12707927110177	5.16717958196559	5.1998561047389	5.30622404667417	5.11109930123571	5.16947212680801
"RNU6-828P"	5.7129422610325	5.50226503369302	5.33741431644894	5.25182333844068	5.10053022279029	5.49528794466154	5.30774220869971	5.57212300084724	5.23179988924475
"KIF1B"	10.598802711764	10.7937768826118	10.8527859708086	10.9812575173585	10.9025135097609	10.7052746560663	10.7811871257616	10.7978535129348	10.9641047487123
"ENSG00000284642"	5.68214770148905	5.57150331126589	5.35882873495056	5.30554284277962	5.17446426533837	5.42133759888931	5.37233871499119	5.66387203623226	5.39861341980796
"PGD"	9.64663643764665	9.47585328696302	9.55437428250486	9.59962517448899	9.53819080638407	9.82778895155864	9.56400662422229	9.53579425856946	9.38689302535694
"CENPS"	5.38786915352328	5.21477857274594	5.03002271675496	4.47865962854592	5.04609819828312	5.28237712161799	5.35926096759201	4.82518265757879	4.73516389759934
"DFFA"	10.1902223839771	10.2425413225164	10.2824887046471	10.2758861725681	10.233267330913	10.2589579251828	10.319747628373	10.3729229447178	10.2805538277862
"PEX14"	8.69553382659493	8.87977195061468	9.12786711421546	9.26830728672434	9.30530033195667	9.26063957389143	9.37353205909632	9.19536950097342	9.1757869443995
"CASZ1"	9.76537389192442	9.81862320867912	9.6721523494645	10.0796041103184	9.95527131997519	10.0312266047786	9.96679463691929	10.1110775676246	10.1048605023562
"TARDBP"	8.73167093834834	8.81628796982828	8.89828981991896	9.24956348071627	9.15268456403481	9.07522317238132	9.17860026865949	9.29938673375478	9.24619050774059
"ENSG00000271895"	6.09548128006805	6.33944776200237	6.10711584635253	5.69613382813393	5.41403426473508	5.83068914660208	5.77898192623936	6.05911212440598	5.74143667893986
"SRM"	8.9651184619923	8.63464387359264	8.8532262654435	8.63742599054907	8.40134234895651	8.67866141111328	8.37443590428208	8.59986622807573	8.30669058051964
