"geneid","baseMean.45","log2FoldChange.45","lfcSE.45","stat.45","pvalue.45","padj.45","baseMean.90","log2FoldChange.90","lfcSE.90","stat.90","pvalue.90","padj.90","baseMean.180","log2FoldChange.180","lfcSE.180","stat.180","pvalue.180","padj.180","true_name","true_biotype"
"E2348C_4379",19.1362475887938,0.729047476601847,0.829409132753367,0.878996200803393,0.37940333578223,0.84817284895663,19.1362475887938,-0.0208546709963649,0.494776695569139,-0.0421496630361216,0.966379389944609,1,19.1362475887938,-0.254813609542696,0.404865631695987,-0.629378217348996,0.529101475113569,0.989066995592698,"aphA","protein_coding"
"E2348C_4380",13.2838504806706,0.31196496349471,1.15397159302679,0.27034024527107,0.786898506329094,0.961343346688384,13.2838504806706,0.0209562989575115,0.779238411420987,0.0268933084539512,0.978544830668864,1,13.2838504806706,-0.0521178393174486,0.535342912831703,-0.0973541221303756,0.922445176833751,0.996638819788806,"yjbQ","protein_coding"
"E2348C_4381",1.91474695986276,-1.46828411179364,2.03011458372593,-0.723251841824048,0.469525173907193,NA,1.91474695986276,0.355183045247459,1.69261224916916,0.209843125867608,0.833790112763337,0.987784254243187,1.91474695986276,0.967487284890398,1.43897620719674,0.672344184741702,0.501364606991993,0.9803698310561,"yjbR","protein_coding"
"E2348C_4382",25.9006821252946,1.2054910227374,0.675481703783931,1.78463904497257,0.0743198838971251,0.524620838093968,25.9006821252946,0.124567239959741,0.419166975079018,0.297178087410772,0.766330550295491,0.987326815948022,25.9006821252946,-0.0731426960693185,0.298801273871813,-0.244787095856549,0.80662128602177,0.996638819788806,"uvrA","protein_coding"
"E2348C_4383",109.970160756788,0.343364349930754,0.409517542469751,0.838460662417449,0.401772031953309,0.858500963769588,109.970160756788,0.203567317393902,0.348731249808267,0.583736953616356,0.559397301081688,0.955756580742822,109.970160756788,-0.167708882324175,0.326813256443833,-0.51316425823442,0.607836425332617,0.991856633532239,"ssb","protein_coding"
"E2348C_4384",12.8504657656057,0.807422092915729,1.10518390053903,0.730577139715779,0.465037479492922,0.883925928289798,12.8504657656057,-0.255834225765963,0.542594399105541,-0.4715017814185,0.637282447831443,0.961912290719579,12.8504657656057,0.445877360799629,0.43986458894618,1.01366959742737,0.310740435811868,0.909891005317108,"yjcB","protein_coding"
"E2348C_4385",10.9717987680587,-0.953684202588078,0.767768062792903,-1.24215143713958,0.214180693408651,0.748742250744066,10.9717987680587,-1.39209841988231,0.5339472255278,-2.60718354422807,0.00912904109689966,0.252815541344786,10.9717987680587,0.908662989133857,0.446484849449423,2.03514853920433,0.0418359292187419,0.464933918890484,"yjcC","protein_coding"
"E2348C_4386",28.3703451999328,0.627745537040597,0.640367419200563,0.9802896247037,0.326943174693241,0.827220025183631,28.3703451999328,-0.559939991878668,0.451414766804012,-1.2404113313417,0.214823291946872,0.850021096075028,28.3703451999328,0.658049648325098,0.380689132814847,1.72857481761936,0.0838852198651629,0.622163812131684,"soxS","protein_coding"
"E2348C_4387",1.71712507430124,-0.997136466819824,1.66271590669765,-0.599703450723734,0.548703888110494,NA,1.71712507430124,0.0398658407373576,1.35953346846353,0.0293231771501821,0.976606842155679,1,1.71712507430124,-0.39374597164552,1.11365989179774,-0.353560341488021,0.723668399842419,0.996638819788806,"soxR","protein_coding"
"E2348C_4388",26.7744566686929,-0.184879457571942,0.550754023481156,-0.335684261375656,0.737108975438523,0.95667380888689,26.7744566686929,0.271780321550941,0.418489933360296,0.649430965683356,0.51605985428823,0.950521396959008,26.7744566686929,0.647574475170396,0.307592188254121,2.10530208470507,0.0352650207691603,0.422672720935482,"yjcD","protein_coding"
"E2348C_4389",38.0791027376184,-0.488330421705216,0.524735105910781,-0.930622739367938,0.352048747644584,0.844183771021114,38.0791027376184,0.118317009778851,0.347354082742342,0.340623633511789,0.73338693536016,0.98308032681766,38.0791027376184,0.134046179488712,0.264978169830063,0.505876312658807,0.612943481983662,0.992162466153725,"yjcE","protein_coding"
"E2348C_4393",1.35537474262566,-1.91598856735412,1.74678778522834,-1.09686395998221,0.272700865423057,NA,1.35537474262566,-1.80137388611262,1.24148873515691,-1.45097884104841,0.14678575215679,0.777855849660912,1.35537474262566,0.156969929212927,0.994461957561489,0.157844076406735,0.874579666033987,0.996638819788806,"nrfA","protein_coding"
"E2348C_4400",67.2085628900119,0.0186504955266688,0.36212155259666,0.051503412025415,0.958924383058707,0.995562691770908,67.2085628900119,-0.231621388298962,0.255046079716955,-0.908155061846119,0.36379630270931,0.906802335855734,67.2085628900119,0.100105199790956,0.201545866619856,0.496686940148309,0.61940983344379,0.992162466153725,"gltP","protein_coding"
"E2348C_4401",18.7924753822136,0.18196737374796,0.7713556185997,0.235905941903035,0.813505657396844,0.96660330035551,18.7924753822136,0.773162846594929,0.479018429332456,1.61405657747319,0.106515154831144,0.710238915903202,18.7924753822136,0.361124226016487,0.352975460266253,1.02308592711824,0.306267220164083,0.908222481902817,"yjcO","protein_coding"
"E2348C_4403",1.69383934863387,-0.646753699884031,1.80996303229702,-0.357329784279206,0.720844935211,NA,1.69383934863387,-0.289030037309941,1.60733375209073,-0.179819553303094,0.857294232517196,0.989567383691616,1.69383934863387,-0.938356470016689,1.32543735101686,-0.707959881541584,0.478970171417291,0.967590729902095,"E2348C_4403","protein_coding"
"E2348C_4404",1.22359010767918,0,1.88001253485217,0,1,NA,1.22359010767918,-2.38299675485265,1.49624368035553,-1.59265284534831,0.111238091440167,0.723468950768058,1.22359010767918,-4.02518561828886,1.00537812617976,-4.00365346477527,6.23717084652358e-05,0.00535461117174049,"E2348C_4404","protein_coding"
"E2348C_4405",2.36005382314806,-1.50464957060105,1.80282900829056,-0.834604703874693,0.403940312810177,NA,2.36005382314806,-2.61836065004006,1.34639499010774,-1.94471954313388,0.0518087420963638,0.552519317884824,2.36005382314806,-1.57805162160117,1.14866722789727,-1.37381095523193,0.169500379172277,0.804897951711925,"E2348C_4405","protein_coding"
"E2348C_4406",15.5720126776297,-1.68162146282596,0.825535462115649,-2.0370069367055,0.0416493468756876,0.417965483987328,15.5720126776297,-0.937831535536453,0.582056977784633,-1.61123665093052,0.107128152259924,0.7119810813586,15.5720126776297,-0.493894073315413,0.374359036159628,-1.31930586845729,0.187066876705443,0.831996349073925,"E2348C_4406","protein_coding"
"E2348C_4407",29.3544192837441,-1.20940852001937,0.880130454952541,-1.37412415763363,0.169403140853461,0.69281858380002,29.3544192837441,-1.23730487863777,0.891960365511882,-1.38717472937007,0.165388489212575,0.80186706066033,29.3544192837441,-1.04224796074533,0.474452454696307,-2.19673847279906,0.0280391295015869,0.387401793440992,"fdhF","protein_coding"
"E2348C_4418",19.2671812647438,0.0676276668547773,0.751127571177394,0.0900348615199556,0.928259511829416,0.991303124821317,19.2671812647438,0.731907770089269,0.5500647464727,1.33058476258048,0.183325678971933,0.814165078481416,19.2671812647438,-0.0272307134055153,0.454937309827469,-0.0598559687615911,0.952270348817978,0.996638819788806,"rpiR","protein_coding"
"E2348C_4420",9.02523217854463,-2.27721998044311,1.13589363813516,-2.00478275781324,0.044986276622484,0.433340285282016,9.02523217854463,-1.41917426708486,0.807148756848537,-1.75825615172343,0.0787039348501071,0.641281119597741,9.02523217854463,-1.39635644271881,0.728396929760312,-1.91702681006398,0.0552345257268348,0.509727859893383,"yjdP","protein_coding"
"E2348C_4435",1.55359180849095,-0.885221286897136,1.66641978523661,-0.53121145988521,0.595272252515916,NA,1.55359180849095,-0.799873614737448,1.08003238080454,-0.740601512467253,0.458935090697204,0.933670551034071,1.55359180849095,0.910555441820016,0.76886140345919,1.18429074176871,0.236297992431522,0.87740388281449,"yjdN","protein_coding"
"E2348C_4436",45.9109946790269,-0.823521945593239,0.62454425734598,-1.31859661810489,0.187304004933704,0.719944290788073,45.9109946790269,0.540581397350135,0.50022579529462,1.08067477214314,0.279841808904938,0.886915634772628,45.9109946790269,0.402673083699654,0.424110079333766,0.949454170795027,0.342389670228343,0.933862027393842,"yjdM","protein_coding"
"E2348C_4437",6.08418679636113,0.0398785007672144,1.32596875881563,0.0300749927191605,0.97600724462625,1,6.08418679636113,-0.106234093652285,0.779151610035319,-0.136345856549625,0.891547874053695,0.993451810269691,6.08418679636113,0.146203473679958,0.531922820438827,0.274858434461117,0.783425002089051,0.996638819788806,"yjdA","protein_coding"
"E2348C_4439",74.9512988145016,0.643635967255277,0.460109868168034,1.39887451190292,0.161850617025188,0.686068159151181,74.9512988145016,0.187877686246161,0.351378546916791,0.534687413032793,0.592866026709591,0.955756580742822,74.9512988145016,0.428169024246356,0.309483743630062,1.38349439367698,0.166513325172233,0.804897951711925,"proP","protein_coding"
"E2348C_4440",3.80455763982155,-0.994119375388436,1.28576326579401,-0.77317450407523,0.439419112924831,NA,3.80455763982155,-1.184172461286,0.753927724788776,-1.57067106348658,0.116259073899108,0.731197179065084,3.80455763982155,0.0214298944663407,0.618688827396047,0.0346375973145262,0.972368721154893,0.996638819788806,"basS","protein_coding"
"E2348C_4441",5.36542476641354,-1.67511592068648,1.13743145846412,-1.47271812136126,0.140827058204016,0.662702420070244,5.36542476641354,-0.364983725985178,0.803770667893379,-0.454089382163911,0.649764495158778,0.965319444404187,5.36542476641354,-0.665239638922597,0.571382341915194,-1.16426355895565,0.244317219631725,0.881082020936936,"basR","protein_coding"
"E2348C_4442",10.2823476164295,-0.595631825310219,0.924084053023103,-0.644564553799661,0.519209411606631,0.897221139164003,10.2823476164295,1.10398874258072,0.674636521344898,1.63642006866142,0.101751701863751,0.696046502390677,10.2823476164295,0.36358229086684,0.477573822616045,0.761311180908568,0.446471223888063,0.957418835743209,"eptA","protein_coding"
"E2348C_4443",8.36655963118003,-1.68810346945908,1.43033431353822,-1.18021601906705,0.237914309409256,0.778153270962312,8.36655963118003,-4.69406648930426,1.3321190124021,-3.52375909780001,0.000425470888153923,0.0286483731356975,8.36655963118003,-0.0609113694654518,0.803806065574038,-0.075778688509836,0.939595171469616,0.996638819788806,"adiC","protein_coding"
