"N9-UI9.logFC","N9-UI9.AveExpr","N9-UI9.t","N9-UI9.P.Value","N9-UI9.adj.P.Val","N9-UI9.B","WT9-UI9.logFC","WT9-UI9.AveExpr","WT9-UI9.t","WT9-UI9.P.Value","WT9-UI9.adj.P.Val","WT9-UI9.B","WT9-N9.logFC","WT9-N9.AveExpr","WT9-N9.t","WT9-N9.P.Value","WT9-N9.adj.P.Val","WT9-N9.B"
0.584341599394407,7.23883343117796,6.29349834754385,1.78084437494325e-05,0.00037156522405156,2.67040659427994,0.354299854948995,7.23883343117796,3.80318825298404,0.00186724980229089,0.0137108403332516,-1.97592562691778,-0.230041744445412,7.23883343117796,-2.67678150387693,0.0177816794859463,0.210949542668963,-3.48631442460398
0.550582082292305,7.77700003196719,6.07853201264822,2.5786360026169e-05,0.000490128626386893,2.26399934972308,0.508486614417698,7.77700003196719,5.60166091471164,5.99679964361822e-05,0.00131282530891057,1.49942278086186,-0.0420954678746064,7.77700003196719,-0.50251546704061,0.622942853166895,0.858577242895169,-6.40851794231489
-0.721482195501362,-0.510740961206626,-1.23889623808255,0.235303885983315,0.383046685670422,-5.01246345205299,0.0718522045676822,-0.510740961206626,0.129488273081,0.898772248563654,0.942991244054902,-5.6319084207546,0.793334400069044,-0.510740961206626,1.47106724294922,0.162900855243264,0.505964046315414,-4.42130874469311
-2.36850480374782,-0.948749085000904,-3.53624050034607,0.00318756441458783,0.0165569058106845,-1.64042871063698,-1.96506152325409,-0.948749085000904,-3.14297377636807,0.00702427219701796,0.034761265007799,-2.27464906470297,0.403443280493731,-0.948749085000904,0.628391053101195,0.539640027539702,0.818428684104919,-4.83303344630415
0.76600325456965,3.50963333283113,3.66239290104578,0.0024748556367311,0.0138003786631286,-1.83039979867968,1.08225151950601,3.50963333283113,5.29383425051619,0.000105117377839453,0.00190500579613927,1.37900972160996,0.316248264936356,3.50963333283113,1.68893862289844,0.112874749307826,0.43664884104059,-4.66721765844238
-0.199256398275111,4.27569454229945,-1.09665337705791,0.290889941762889,0.443665134206491,-6.39431223921681,-0.286204533772526,4.27569454229945,-1.57119787513991,0.137961383186223,0.280535091154029,-5.68030594773405,-0.0869481354974155,4.27569454229945,-0.51063385168523,0.617387041359709,0.857354909559106,-5.97436964185161
-0.821737213195118,-0.621789016050046,-1.42013195735448,0.17697033146451,0.314613922603573,-4.85300041108509,-1.6355601820328,-0.621789016050046,-2.67854439543579,0.0177199949335035,0.0665764210267596,-2.9868121568867,-0.813822968837683,-0.621789016050046,-1.42942933811912,0.174329713967731,0.52047304293871,-4.4514753234223
0.640404234869473,5.78722225148099,5.51584059397251,7.00357691578718e-05,0.000988419042306027,1.37427978748085,0.848814565712025,5.78722225148099,7.32941255699697,3.26855889111338e-06,0.000171480915736673,4.61009959322607,0.208410330842552,5.78722225148099,1.96548184274954,0.0690557354063328,0.360854221827391,-4.61994492463269
-1.10074450169964,4.84245106568631,-7.11030284546231,4.62240517277134e-06,0.000146460452739013,4.31167081835072,-0.583136896102898,4.84245106568631,-3.91517817107584,0.00149351557742301,0.0117075745867202,-1.48599560806089,0.517607605596742,4.84245106568631,3.56669806741002,0.00299850021902808,0.0954247981791792,-1.58681356383559
0.0132203311137697,4.10638986185058,0.0734138178334059,0.942492273036712,0.966590276476492,-6.95918833913158,0.133822678921627,4.10638986185058,0.740078496404622,0.471210668659211,0.638940887278575,-6.5545802468926,0.120602347807857,4.10638986185058,0.723234778177627,0.481180997710759,0.777015818763443,-5.81393698850518
-0.411001637545516,5.9993657700387,-3.7197621406445,0.00220622489422286,0.0126921479810676,-2.14948912501615,-0.472419677417168,5.9993657700387,-4.27752122380307,0.000729552072821606,0.00730056255318372,-0.926174083894298,-0.0614180398716524,5.9993657700387,-0.593953448045693,0.561807880715196,0.830862844730471,-6.2054681763429
-0.355357027401508,2.25011866214418,-1.61627512277793,0.12784160795658,0.249279084730849,-5.28034377783489,-0.29571274667437,2.25011866214418,-1.34475299429469,0.199614970482778,0.36022242928597,-5.53167310763934,0.0596442807271385,2.25011866214418,0.28898429885678,0.776734080546337,0.922393404301337,-5.6244709564956
1.01033259278306,7.60224294099926,9.63791194782167,1.21044730085687e-07,9.84678478449859e-06,7.81997581423731,0.741276016142746,7.60224294099926,7.05710873096102,5.03296277549387e-06,0.000229173902481608,4.05698477787947,-0.269056576640317,7.60224294099926,-2.78183297465652,0.0144466918515361,0.193459636350762,-3.3112905295226
0.435509290434499,2.24118553320408,1.5002321880156,0.155273548183461,0.286233097096947,-5.39749685946162,0.944410052167043,2.24118553320408,3.27182962178894,0.00542271486239266,0.0289721282498462,-2.26128460595136,0.508900761732544,2.24118553320408,1.96302711157665,0.0693652704693828,0.362079710308819,-4.07874459599737
0.252946671320261,6.51275107214395,1.92924095125762,0.073755460095586,0.167815691732257,-5.59557852459053,0.145820584508588,6.51275107214395,1.11127893886179,0.2847557285119,0.456210602698186,-6.60652415472486,-0.107126086811673,6.51275107214395,-0.88130606678077,0.392702038110253,0.721583052249696,-6.06189668697409
0.217373267285077,5.35348861295908,1.91195962094483,0.0760968655920996,0.171579354371473,-5.48291551381099,-0.0153494268087684,5.35348861295908,-0.134601724069251,0.89480004866532,0.941005498196952,-7.08183531240296,-0.232722694093845,5.35348861295908,-2.2001893031512,0.0446768247249957,0.304863535352468,-4.16528087979984
0.326739460258263,8.1168978180635,3.03945348323242,0.00864413333035406,0.0345002895875212,-3.65774819493603,0.189343956658006,8.1168978180635,1.76108485374636,0.0995497945758909,0.223104941256601,-5.84009612070972,-0.137395503600256,8.1168978180635,-1.37834735244334,0.18924755262558,0.538641718190355,-5.61796669580323
0.157139739231376,7.04602052635913,1.43738717622724,0.17209549413744,0.308375765110295,-6.36752168761053,-0.155629693617398,7.04602052635913,-1.42179485516232,0.176495630831146,0.332119133779726,-6.26828335245343,-0.312769432848775,7.04602052635913,-3.07532075503949,0.00804488196108271,0.149346013841638,-2.71965505709438
0.606862455926,5.02576975928431,4.60670682571246,0.000384492591901468,0.00355527883205695,-0.278736215875705,0.479603895528469,5.02576975928431,3.60681649873408,0.00276658068773933,0.0180450848461557,-2.14943019110435,-0.12725856039753,5.02576975928431,-1.05332291957603,0.309639614548624,0.65616590350711,-5.739969947167
1.49208111819082,4.61896041499258,10.6421094461656,3.44740444157914e-08,3.77218670914566e-06,9.25928070225693,0.907688962365014,4.61896041499258,6.29831246672856,1.76627154827925e-05,0.000548112063122069,3.0226969575805,-0.584392155825802,4.61896041499258,-4.64736567175656,0.000355530159564584,0.036771976503537,0.385115937614223
0.531025973461621,3.90994084426407,2.9682966930747,0.00996631047794959,0.038391108199178,-3.31687598959056,0.129483232732111,3.90994084426407,0.704619615541579,0.492346598385471,0.655543014599144,-6.54393149068538,-0.40154274072951,3.90994084426407,-2.42211583956288,0.0292399446218471,0.253405215987149,-3.59531107170808
0.135781321770438,4.83288267571234,0.985157268737977,0.340897711573236,0.496549528576648,-6.59669720162005,0.172972118034282,4.83288267571234,1.27292986223866,0.223317950053807,0.387866608705665,-6.1762122891966,0.037190796263844,4.83288267571234,0.291485095728716,0.774859377951876,0.921481914647106,-6.1593756555844
1.22138353581607,5.46377955087345,9.25974531904653,1.99326514494189e-07,1.41412927693651e-05,7.42935280996407,0.977935023879383,5.46377955087345,7.34449301093007,3.19225599429145e-06,0.000169318193396851,4.67079953344228,-0.243448511936689,5.46377955087345,-2.04211974397739,0.060002529258527,0.341649927579374,-4.46690415889114
-0.21695243600123,6.17340272189577,-1.93857454278189,0.0725181518696892,0.165886704434929,-5.53885676089322,-0.0244032788231667,6.17340272189577,-0.218853392656277,0.829852254136698,0.901783162468998,-7.17367611919485,0.192549157178063,6.17340272189577,1.8526246172454,0.0846544899135304,0.387073622720415,-4.81589726074614
0.788835715295837,6.7448282288373,7.95192850137864,1.26295575304466e-06,5.60969303806342e-05,5.43845861096867,0.676365342635654,6.7448282288373,6.79542693160432,7.69159377935777e-06,0.0003119727672972,3.66743395716684,-0.112470372660183,6.7448282288373,-1.23106818349761,0.238130926025655,0.591639191008593,-5.72633677029953
-0.213727703072776,4.64954247752771,-1.53558847114604,0.146431765526907,0.27468998119311,-5.93190459299275,-0.492663592519699,4.64954247752771,-3.50991998679961,0.00336058312603522,0.0206524027333992,-2.26575275020831,-0.278935889446923,4.64954247752771,-2.12573366111503,0.0513767130618667,0.322878005009855,-4.18084299207318
