"logFC","AveExpr","t","P.Value","adj.P.Val","B"
0.560480421007894,6.76993276051902,2.88579189669985,0.0117523619038904,0.1768436250195,-3.07125971139157
-0.259402586099241,3.7131041364456,-1.46422632832239,0.16474037837892,0.507887789221929,-5.00076439045159
0.285790525939092,6.446258880145,2.57534206320259,0.0217065134605025,0.226144676952435,-3.60537953907209
-0.54236153735772,6.45721878131455,-3.16076083962564,0.00677989672100428,0.136954233179625,-2.50151773463828
-0.220706849903964,5.38470197198718,-1.98666733833503,0.0664414843965798,0.355180909014742,-4.52361194347806
-0.102837078954128,3.7901745148296,-0.580872635302992,0.570356855012727,0.835289490932451,-5.86153992126853
0.590822974594104,-0.978208682270325,0.860105392155878,0.403902755519341,0.729360584219821,-4.76623506586298
0.245311417997145,1.95085795527417,0.969756712309825,0.34826478342557,0.687736922757653,-5.12336640290128
0.254762972721705,0.795005451272478,0.481763562144073,0.637254269089591,0.864264904217008,-5.171166266602
-0.173048912269746,5.99952335004458,-1.70640005512193,0.109519966923222,0.43149018277864,-5.03553544759862
0.288478963572302,7.14932097071962,2.9923159678599,0.00950148383317757,0.158563203598308,-2.89235243707766
0.163047831737967,4.5960731049347,1.35003921858865,0.197959396038757,0.549021292994496,-5.29512859645762
0.209613487749661,5.89215608380861,1.83480381747226,0.0873937749142261,0.392604966714907,-4.81427617332547
-0.53901588779356,7.06053501552902,-3.08928068265927,0.00782502688323283,0.147634894429286,-2.70787486954956
-0.124447901462831,8.27871367510281,-1.51950671787695,0.150405137398058,0.488555048998271,-5.43977816866295
-0.185069368621121,2.01909296147974,-0.645616484360182,0.528738973606544,0.812681026017159,-5.38777562152379
-0.671589284307211,5.67229148936313,-5.55939473728016,6.47883754153062e-05,0.0186433555976026,1.97703872033498
-0.268064323922015,7.47588118333369,-2.61117345744717,0.0202344635627561,0.220326025409765,-3.61423079557322
0.0767133318348825,3.61818015773812,0.448191941551243,0.660721844828929,0.876161221416382,-5.84178943176001
-0.0177576220732254,4.027847804152,-0.11396486090447,0.910848250917138,0.971626490740987,-6.0664337190073
-0.212881485145582,9.10760834045076,-1.48254973001406,0.159867178661908,0.501781635944347,-5.51260309733571
-0.102665785556078,6.36053427624455,-1.01917240254588,0.325033541199444,0.670500409792894,-5.92488663944742
-0.38607034995219,4.65103497814332,-2.95528291228636,0.0102312674117711,0.163742652749702,-2.7362728528858
0.148757612288421,6.52802030298737,1.62875061360032,0.125162122591306,0.4535990673726,-5.18364142886748
0.0865149971915473,0.383244932184343,0.211336040395097,0.835603473000344,0.947269792176193,-5.1644656869714
-0.105931551693854,6.16835591642805,-0.996717722490392,0.335448316508972,0.679746305571189,-5.9195561539849
-0.0896157113367897,5.63105158032421,-0.883686034584141,0.391462143626431,0.72105974002592,-5.98308660765256
-0.161597444265149,3.86139635443947,-1.10390298174193,0.287842029706817,0.637495449762921,-5.42074821053917
0.0139644743457252,1.05962165704678,0.0418027440558455,0.967233281459553,0.990218030172162,-5.37617226614843
-0.406978591694836,3.96776507181305,-1.54255486290046,0.144746708610831,0.480300771009462,-4.96095442348673
