"UI92"	"UI93"	"UI96"	"N92"	"N93"	"WT96"	"WT91"	"WT94"	"N95"
"hsa-miR-103a-3p_hsa-mir-103a-1"	1.54686373670413	1.74649060851952	1.98833021423136	1.51018258260018	0.957346952011516	0.635321899592586	0.570038729227141	0.50366454698192	0.705918864881516
"hsa-miR-103a-3p_hsa-mir-103a-2"	1.68842785948463	1.86896223356126	1.86702390168866	1.36485747172668	1.02970394460333	0.560764520862098	0.526877745053753	0.539491593125922	0.757691376640676
"hsa-miR-106a-5p_hsa-mir-106a"	1.92254208988668	1.58826835136266	1.51665416615256	1.77988947565007	0.85198500967136	0.512886498359376	0.664735556996336	0.51344791973572	0.813433651767678
"hsa-miR-106b-5p_hsa-mir-106b"	1.68755624634691	1.70898383549515	1.79422528705569	1.54866272812906	1.00210771488218	0.539562656264269	0.564157033959624	0.53622888002281	0.762892721576222
"hsa-miR-106b-3p_hsa-mir-106b"	1.73795488846901	1.65252793743575	1.79293005141224	1.51381818059052	1.00154288264832	0.513051570152189	0.581948892040434	0.555366125126486	0.772468582530034
"hsa-miR-107_hsa-mir-107"	1.95307018571788	1.71643519151302	1.80330272472613	1.43708904119155	0.968155525022273	0.472999106387922	0.607886062850725	0.550269416245492	0.751448829991918
"hsa-miR-10a-5p_hsa-mir-10a"	1.69067123677651	1.55836192776989	1.91576060059639	1.59484997746803	0.994437538266975	0.53864282065636	0.579482707263698	0.547877239025436	0.730481645522978
"hsa-miR-10a-3p_hsa-mir-10a"	1.96235685408394	1.7050882256229	1.72644981160949	2.04938423893769	0.881624475997521	0.484288820583877	0.560325660890749	0.498084139584726	0.70886984320898
"hsa-miR-10b-5p_hsa-mir-10b"	1.93808835204884	1.7178369585934	1.62446136021203	0.992023121346813	1.10377788000847	0.682051514312086	0.524954093667161	0.601259156022159	0.78438885200368
"hsa-miR-10b-3p_hsa-mir-10b"	1.93702880581888	1.73086537392688	1.59521124996406	1.88690841849488	0.891600768753946	0.52566129340829	0.552293736169914	0.538576804302842	0.71078361623021
"hsa-miR-1180-3p_hsa-mir-1180"	1.78191460668476	1.65724636872656	1.88157256233506	1.49961489913233	0.941019091432605	0.554585058324876	0.5297278657154	0.556505492503765	0.780075152758936
"hsa-miR-12135_hsa-mir-12135"	1.58205784690512	1.6749779158508	1.43171601978116	1.87580249526018	0.877592741684918	0.528880393995547	0.684715216039881	0.528880393995547	0.836000668619283
"hsa-miR-12136_hsa-mir-12136"	2.09643231722261	1.53791580339674	1.82131732941536	1.9918723009442	0.933900533180499	0.484146735331534	0.500934474026629	0.494899969165849	0.762717136059837
"hsa-miR-122-5p_hsa-mir-122"	1.86023998896683	1.63939726783955	1.71113355999556	1.86505609244116	0.887690122874481	0.533204882458715	0.621914636983918	0.491306754258379	0.710447502666599
"hsa-miR-1226-3p_hsa-mir-1226"	1.81037699714719	1.3678983719226	1.65041311116203	2.01729749515565	0.872731540457408	0.515473015123966	0.659870189126333	0.501356416858511	0.814934749698639
"hsa-miR-1228-3p_hsa-mir-1228"	2.36652899205506	1.46698365369509	1.98595611742814	1.99562641178341	0.80618020608469	0.490031105659321	0.628997743208934	0.422284869853885	0.692633698185438
"hsa-miR-1229-3p_hsa-mir-1229"	1.85498756863632	1.5322407102394	1.86873840309619	1.88699770787077	0.878678321985627	0.534098587873616	0.590587068875585	0.460260073421043	0.782120264624569
"hsa-miR-1246_hsa-mir-1246"	1.89017312289592	1.68628831029164	1.67728681980475	1.75497622517113	0.887428760616917	0.556023829266201	0.57259815818076	0.503516152030564	0.749199981704624
"hsa-miR-1248_hsa-mir-1248"	1.72823598760235	1.46174553371848	1.86496128798358	1.94053695039362	0.868417088297697	0.551476545123355	0.641082771989399	0.477489781668509	0.746104822340275
"hsa-miR-1249-3p_hsa-mir-1249"	1.84252296946766	1.38332721383709	1.65793961334023	1.93677148103999	0.866731988752702	0.531531772108011	0.676241441774086	0.489891993642832	0.800569241519672
"hsa-miR-1255a_hsa-mir-1255a"	1.86268068902741	19.6707268368719	1.25867686264489	1.17457325655995	0.634539575382963	0.325008075196152	0.454528348323966	0.332377872819647	0.592517086947005
"hsa-miR-125a-5p_hsa-mir-125a"	1.84238486680801	1.70836962370434	1.7676540354375	1.70093613329651	1.01402673188074	0.464288336309479	0.599055840277833	0.508703607112013	0.736517760895944
"hsa-miR-125a-3p_hsa-mir-125a"	1.92985648653472	1.59274365533631	1.71500534527569	1.71899316673509	0.87998401611524	0.521619484665594	0.593227513918828	0.504190130229728	0.80379492381089
"hsa-miR-125b-5p_hsa-mir-125b-1"	1.8634283486741	1.62074286907241	1.79140772092292	2.0127162554365	0.92268685699263	0.508446559139313	0.555869452072012	0.479513534709906	0.734383416790053
"hsa-miR-125b-5p_hsa-mir-125b-2"	1.89711706879507	1.66826656846718	1.81135519836518	2.04910393552122	0.939368013156562	0.482686737347835	0.549126108581136	0.483537673756137	0.707081165194999
"hsa-miR-125b-2-3p_hsa-mir-125b-2"	1.80553238866964	1.5324160796904	1.7256529765835	1.88369396393672	0.867593485464632	0.554947184396296	0.602679444101386	0.509083780727181	0.75268044103223
"hsa-miR-126-5p_hsa-mir-126"	1.80892024734052	1.72073854513174	1.85114762968026	1.49943843141304	0.993433108188448	0.491391207249119	0.557278536272507	0.555280473000461	0.766205510920032
"hsa-miR-126-3p_hsa-mir-126"	1.72842964695471	1.68957943932592	1.80817112734374	1.74205806828112	0.995890774746044	0.524853794442612	0.522838521669531	0.536519097343175	0.741420697599436
"hsa-miR-1260a_hsa-mir-1260a"	1.78663947507862	1.73767172110141	1.83305722191103	1.57459877566378	1.00898681358647	0.51784612431442	0.540707534410339	0.532269487718793	0.742111559523748
"hsa-miR-1260b_hsa-mir-1260b"	1.711858211991	1.82318822750781	1.77664381168971	1.66311618236617	0.999590988166161	0.528674121255626	0.509711601032322	0.550953121343118	0.730681639310352
"hsa-miR-1262_hsa-mir-1262"	1.83845650199252	1.70927718853408	2.87860162334613	1.70927718853408	0.74630412457122	0.453635840425643	0.564278728334337	0.453635840425643	0.74630412457122
"hsa-miR-1266-5p_hsa-mir-1266"	1.83917642341735	1.49185324418435	1.55731030488595	1.79012237516464	0.923111538190315	0.483534615242546	0.693767056652349	0.521758695498874	0.809147150759412
"hsa-miR-1268a_hsa-mir-1268a"	2.07979854726571	1.41795330078771	1.42190798856009	1.87082883601214	0.715996221189833	0.715996221189833	0.715996221189833	0.485029698225371	0.715996221189833
"hsa-miR-1268b_hsa-mir-1268b"	2.16497719761206	1.47842167673535	1.58511722318814	1.94744908151143	0.745320018850054	0.745320018850054	0.745320018850054	0.381749277947588	0.640345368307793
"hsa-miR-1269a_hsa-mir-1269a"	1.63792645693761	1.84397760532312	2.04900552894163	1.55041149167452	0.973948853139211	0.496061526492955	0.534978212790165	0.534978212790165	0.75373028154741
"hsa-miR-1275_hsa-mir-1275"	1.84147249333479	1.60500273782434	1.63981498295117	1.68057019289492	0.877110339718065	0.533145500612942	0.634814665762798	0.529739908146554	0.780724588100696
"hsa-miR-1276_hsa-mir-1276"	1.82287646110592	1.40504653165988	1.72983272854602	1.81535729327383	0.866714527192495	0.506583837223314	0.622569589955173	0.54570914675083	0.833507074043358
"hsa-miR-1277-5p_hsa-mir-1277"	1.7767053939141	1.53581953689152	1.68086947359583	1.86532571457447	0.889025181966104	0.525745879460091	0.607242239980017	0.561185093171663	0.73383375369272
"hsa-miR-128-1-5p_hsa-mir-128-1"	1.76459197365767	1.57963299849556	1.74276205169648	1.64455170334082	0.872740434624913	0.571795457168047	0.63579733020186	0.504918795510965	0.781354001679896
"hsa-miR-128-3p_hsa-mir-128-1"	2.11349850670808	1.76093669299123	2.03413296828754	1.4269279425361	0.986590705551745	0.481168455701469	0.547323935102051	0.475690803458089	0.748978871234788
"hsa-miR-128-3p_hsa-mir-128-2"	2.1280204217685	1.64295383235155	1.87411740810838	1.45740059273622	0.967136854087624	0.479390916359378	0.524641167945381	0.533471795874908	0.806996309954005
"hsa-miR-1285-3p_hsa-mir-1285-1"	1.89492562688324	1.42522656497487	1.82742901643723	1.84965534882295	0.867308692564781	0.504038035993145	0.627720655944676	0.514106057583649	0.776491028421872
"hsa-miR-1285-3p_hsa-mir-1285-2"	1.88019610862551	1.44089437607736	1.85111341552999	1.84122234731983	0.876843196829993	0.509579030618478	0.647303092947796	0.480081569305109	0.779954445799055
"hsa-miR-1286_hsa-mir-1286"	1.80035102938172	1.63420129694043	1.75923147789223	2.33116705770066	0.827188310797008	0.433289115179385	0.555979028568481	0.502800737935436	0.827188310797008
"hsa-miR-1287-5p_hsa-mir-1287"	1.84110750654225	1.45498129141491	1.69892141336273	1.89083411174395	0.874646873186741	0.550703586821281	0.645681723137855	0.462509603098747	0.807879936302257
"hsa-miR-1291_hsa-mir-1291"	1.75634929449036	1.49420760874553	1.59811962832006	1.97210376835442	0.882543675340926	0.512891874151009	0.633939823132215	0.555675647436879	0.75824174923657
"hsa-miR-1296-5p_hsa-mir-1296"	1.83718237640044	1.63569649124699	1.78308023733689	2.11359413692957	0.923332860218148	0.495025021401522	0.558577044020429	0.509900236239873	0.678264029246898
"hsa-miR-1301-3p_hsa-mir-1301"	1.84641382121258	1.66951062959874	1.68624956744499	1.73995674217341	0.880483049552077	0.570332464582656	0.601407598030024	0.503731189997305	0.726782766587874
"hsa-miR-1303_hsa-mir-1303"	1.94985489962193	1.64990116947165	1.74133430566504	1.67113336610991	0.885641772168704	0.532170554895164	0.59747199814418	0.523230816805552	0.724981133226536
"hsa-miR-1304-3p_hsa-mir-1304"	2.11079282255661	1.74579909083665	1.83770673138638	1.37669900848293	0.935629796494532	0.490091798163802	0.528009925681311	0.562604263211622	0.787441570943787
"hsa-miR-1305_hsa-mir-1305"	1.81896578906593	1.49132078138686	1.732489503942	1.81411748731476	0.853485009306943	0.527727372166888	0.64143904426174	0.49934185191817	0.813035482799505
"hsa-miR-1306-5p_hsa-mir-1306"	1.85280486589888	1.44641691277928	1.75623619044868	1.70097278373333	0.8802038864244	0.521749815029848	0.651579500340141	0.505649041137421	0.825532837578164
"hsa-miR-1306-3p_hsa-mir-1306"	2.33152236067862	1.9493055802395	1.59400547447919	1.79358763265319	0.802655238922146	0.411116097984514	0.574951625043523	0.505375520802833	0.802655238922146
"hsa-miR-1307-5p_hsa-mir-1307"	1.89318241272002	1.78998779343832	1.80680177166088	1.48482936226334	0.957057325892992	0.536053489620705	0.570357658314224	0.516989459477854	0.727102049913835
"hsa-miR-1307-3p_hsa-mir-1307"	1.75196824124858	1.68641596087108	1.83354825213913	1.55578853358791	1.02054291901357	0.536032405807528	0.516875740948275	0.55141765457523	0.760986621060665
"hsa-miR-130a-3p_hsa-mir-130a"	1.46032216595613	1.35771249603906	24.3049659502203	1.34424579800257	0.59280404756635	0.310516405868088	0.425816991913857	0.332230839844877	0.59280404756635
"hsa-miR-130b-5p_hsa-mir-130b"	1.75253162088062	1.66517481759471	1.85729323430485	1.57730536784807	1.0116741373568	0.534662611787931	0.558747173135198	0.51660931255148	0.749169368663487
"hsa-miR-130b-3p_hsa-mir-130b"	1.68761285548742	1.90006689913917	1.79352924347643	1.80464961774519	0.942254470524743	0.471258199847241	0.570288573183643	0.506618734900031	0.751024118559488
"hsa-miR-132-5p_hsa-mir-132"	1.90092561774838	1.68349042670947	1.5747651952762	1.94781402515589	0.903064401082562	0.510427704959709	0.602668758310816	0.529534113530164	0.692524823811024
"hsa-miR-132-3p_hsa-mir-132"	1.91550210378091	1.72398018912326	1.87837238688773	1.5306052225452	0.958239451202996	0.524864825030787	0.561303508320942	0.562018401528533	0.663850676335037
"hsa-miR-133a-5p_hsa-mir-133a-1"	2.15061484301625	1.69569895871879	2.50317465334678	1.79805503268571	0.740375601694117	0.496295733003749	0.497629502778013	0.450032228480738	0.740375601694117
"hsa-miR-133a-3p_hsa-mir-133a-1"	1.9473575255167	1.72160031315993	1.60702227145572	1.70030953114364	0.96571678964398	0.519041078013054	0.567804801990229	0.52665773277649	0.728271056829543
"hsa-miR-133a-5p_hsa-mir-133a-2"	2.19382813061205	1.72977141340168	2.55347208645009	1.83418417477401	0.755252307259887	0.506268030141243	0.507628599961564	0.383816746312402	0.755252307259887
"hsa-miR-133a-3p_hsa-mir-133a-2"	1.97655613372351	1.75470849457549	1.63395241058365	1.72441625920565	0.984288537350567	0.506515528503164	0.554102481575614	0.515182583307191	0.719014910863106
"hsa-miR-133b_hsa-mir-133b"	1.75965805386849	1.59507351544159	1.69891418693103	1.80334996969115	0.871136972881108	0.558153629331009	0.581722696176421	0.492381767280626	0.834990210520896
"hsa-miR-1343-3p_hsa-mir-1343"	2.36598002125783	1.84598441219017	1.73090341674077	1.73090341674077	0.805993194054864	0.540281152058755	0.606982528856132	0.409603098618046	0.705869815911403
"hsa-miR-135b-5p_hsa-mir-135b"	1.86731272970092	1.74283460103109	1.84972789369178	1.52098363605955	0.989772093932951	0.51488735021187	0.570495578570221	0.51125145289014	0.734784719225573
"hsa-miR-135b-3p_hsa-mir-135b"	1.92006919307009	1.47598217728119	1.59777162292038	1.66766817433069	0.900924186132674	0.567248561639091	0.624778841724191	0.517552192033664	0.801374552305859
"hsa-miR-138-5p_hsa-mir-138-1"	1.74785218354778	1.70959809264702	1.71455506004616	1.84982349660323	0.885222433735714	0.506922248378571	0.586068923103061	0.584847556021001	0.686016260180561
