"logFC","AveExpr","t","P.Value","adj.P.Val","B"
-0.170009635243792,4.42645416608288,-0.83333988322894,0.41279352006325,0.661383197578972,-6.0897999811258
0.0137719881748026,5.37381934570055,0.0597987397368127,0.952806457563759,0.979839978375338,-6.50993617182898
-0.0210207786821646,2.87791570314709,-0.0824886799328828,0.934935847840894,0.971481567560854,-6.19613356225967
-0.833964862143754,8.01898641207651,-2.00835712767733,0.055877547113263,0.306163514932657,-4.66320665404706
0.0892407938177477,4.54587691103798,0.527075100496494,0.60293472997198,0.793126672153439,-6.32590436871306
-0.108693953039999,6.3240812456872,-0.862115301388543,0.397077248447698,0.649417471493405,-6.1762289859944
-0.0301568287785887,6.26230767606558,-0.218819380054619,0.828623606243421,0.923000449876265,-6.52692360036334
0.206018883548441,5.32330872791068,1.05300857111367,0.302726291353802,0.573917477811135,-5.95968166897513
-0.222795141097814,4.43708537667851,-1.23972061016112,0.226952877433169,0.503853946087379,-5.66675552093555
0.156160920887527,3.73677785251454,0.838776823812032,0.409794343404426,0.659236350752327,-6.00264134957347
1.24293229488756,6.59244530408538,7.70526968850939,5.71695334748287e-08,0.000113353368178334,8.46819487141181
-0.2421435302738,4.65476966600956,-1.28440430263208,0.211146632514234,0.48684658263198,-5.65027624916496
0.103889688257921,4.28961851379531,0.541041042653595,0.593419621186916,0.787523272277367,-6.2749738595129
0.112212778333732,3.81975837702375,0.810212722858437,0.425704920471931,0.671725940878473,-6.06919591892728
-0.224814767773184,2.70709884625661,-0.859213786311952,0.398644377340227,0.650178329249657,-5.81521234658487
-0.166094973997174,2.55647051794768,-0.775481406736256,0.445559136537848,0.686187459052454,-5.84821225253902
0.408704595363446,6.18789404250728,2.33940611239039,0.0278815852013136,0.253568884687541,-4.03917176447357
0.116880603825588,3.66385036209253,0.485406024447722,0.631749005024162,0.81120412528858,-6.11585610592608
0.102705764361521,5.17619331757241,0.720134972933076,0.478332462309686,0.710434918216317,-6.23703041190713
0.198209796045867,5.8767769321195,1.3407030074941,0.192453236757587,0.468496296448579,-5.64034216441424
0.907982881198808,5.57043885453811,6.55768177720445,8.39206698079651e-07,0.000938168534091659,5.88593388288168
-0.469392725403486,2.11255844368529,-1.78287811238237,0.0871419671821354,0.35129936450984,-4.46301785398224
-0.238505784615895,3.59228256226181,-1.25983534154362,0.219729753384505,0.496479750815195,-5.52163327647109
-0.125277898551151,7.60121669948055,-0.969710986307495,0.341772406595988,0.606940325212623,-6.09567939719833
0.141533737456715,6.71344756443954,0.914472760476984,0.369480397050244,0.629576575252808,-6.14370656622173
0.208021467104246,5.67416764016495,1.11674497013661,0.275056449171941,0.549545693678281,-5.89376573455715
2.00156158977033,-1.56745022059677,2.5569290393603,0.0172359530857151,0.235764561027541,-3.15585562917574
0.210854339233226,5.32111686618601,1.34893129522252,0.189832723674603,0.465450612111103,-5.62214755528406
-0.0259821483948066,5.59272759182822,-0.135915208389341,0.893011318951785,0.952873237762576,-6.51341621207896
0.0753098879744307,6.39256045614517,0.644583592118836,0.525253748106696,0.744292559733946,-6.34210989690671
0.48311355020427,2.35744813805784,1.93824558871151,0.064330324895189,0.317650636978027,-4.40460456200383
0.577766037121171,6.30680285934432,3.75106846358074,0.000974076229935749,0.134821427139583,-0.921707119427142
0.250992149563874,7.10134989011307,1.84858322908546,0.0767593540496063,0.335730349147521,-4.9370230244293
0.336038788890257,2.66030072675306,1.30611906331301,0.203777203994766,0.479220880223803,-5.40382686885428
-0.174812803935024,2.17721188603641,-0.730583559213845,0.472039962883137,0.706649853788693,-5.77051302076345
-0.276552979073817,1.00881685450525,-0.642856432150731,0.52635500927483,0.745058668529376,-5.49421741817934
-0.800840731506161,-0.223818280091695,-1.30526017494436,0.204064862115914,0.479339686622043,-4.73841810960364
-0.210661280618622,10.1034778238501,-0.574511004789052,0.570918539276777,0.77241744259021,-6.36504365705885
0.00991148862528402,4.90503416739262,0.0333088735125643,0.9737011769184,0.988267994121449,-6.50026189313422
-0.390319779741924,9.31950851856914,-1.05376036867518,0.302388816935955,0.573810908431658,-5.99166030790563
-0.465721319031564,9.27645568199907,-1.13561213939205,0.267228418365361,0.540444002797632,-5.90623679656664
-0.48024476069895,9.32938125474812,-1.30072054793273,0.205590488004787,0.480979807175398,-5.71205841453512
-0.592747647635051,8.34835319650248,-1.71257137816653,0.0995629757397978,0.367596049381004,-5.14863636558501
-0.165907720767528,5.42753770480991,-1.08382242879568,0.289111884766703,0.560745098266981,-5.92752510444345
0.315508275958762,1.45760591000652,0.608691634925806,0.548393984513219,0.757741923729794,-5.51545492325612
0.27781875895091,3.35174348620228,1.82803522351917,0.0798849716159655,0.34048794442466,-4.72121017325734
0.300686172330008,7.25802892366808,1.91114634569521,0.0678867211604037,0.322592500523894,-4.83313048747515
-0.262636399891146,6.00756868208899,-2.16469877643657,0.040479416991339,0.279099089136815,-4.35452208425146
-0.733784338095522,-0.0855251569649987,-1.4123355269862,0.170567990852158,0.444719162370724,-4.65364701895162
0.0839168259282679,3.51900401462617,0.491832233261355,0.62726470092731,0.808856362953051,-6.16525142416533
-0.375518117307232,1.09907205288925,-1.08703339952673,0.287718796740531,0.56036146784108,-5.19598517197386
