"N9-UI9.logFC","N9-UI9.AveExpr","N9-UI9.t","N9-UI9.P.Value","N9-UI9.adj.P.Val","N9-UI9.B","WT9-UI9.logFC","WT9-UI9.AveExpr","WT9-UI9.t","WT9-UI9.P.Value","WT9-UI9.adj.P.Val","WT9-UI9.B","WT9-N9.logFC","WT9-N9.AveExpr","WT9-N9.t","WT9-N9.P.Value","WT9-N9.adj.P.Val","WT9-N9.B"
-1.79903580808244,-0.274003224639514,-2.68857760474547,0.0173728545780552,0.0579907183221368,-2.98403498846816,-1.13154239678643,-0.274003224639514,-1.80835854526432,0.0915897482878768,0.21081220079613,-4.28942846624747,0.667493411296009,-0.274003224639514,1.05079471223504,0.310760352331429,0.65681067023195,-4.69194024250438
0.186089497237932,-0.736922584349688,0.35482844970252,0.727888668944532,0.823501356686946,-5.6883057431129,-0.0122544766332746,-0.736922584349688,-0.0227426349658271,0.982169387393483,0.990516723558255,-5.6177736520736,-0.198343973871207,-0.736922584349688,-0.406026003710293,0.690724782693147,0.889407886401032,-4.99106458958881
-0.0192828951478181,2.43054768569752,-0.0697446589257531,0.945361347076281,0.967766626383156,-6.53071158327989,0.023803732778918,2.43054768569752,0.0879136600314097,0.931162699333753,0.961783000667148,-6.43202641155342,0.0430866279267361,2.43054768569752,0.167655604920809,0.869198526624306,0.95864193854516,-5.65749954597274
1.84501513347399,-0.315774264697099,3.48191248972491,0.00355507145964726,0.0179114247514587,-1.66494344688913,1.93162243949015,-0.315774264697099,3.61024604244185,0.0027476138941314,0.0179861886017281,-1.48686425286276,0.0866073060161579,-0.315774264697099,0.193738159321442,0.849101746724727,0.951405521418028,-5.11380376852197
0.293366412028758,4.50133529563314,1.64413473286178,0.121911834511353,0.240600158610384,-5.72449019836497,0.22171303089626,4.50133529563314,1.24320505020473,0.233759051257946,0.399814677795307,-6.14212434612094,-0.0716533811324984,4.50133529563314,-0.434545533869309,0.670367884677737,0.880252853242955,-6.05335624607545
0.0630964048962053,6.86191488653119,0.377842301002326,0.711088436649813,0.81145563580182,-7.31327222541116,-0.0966660495618186,6.86191488653119,-0.57797767071155,0.572255114444048,0.721045427875897,-7.09179429596618,-0.159762454458024,6.86191488653119,-1.02944497481355,0.320342799356668,0.667105736749437,-5.95103799239578
-0.618389106334109,6.30061206688991,-4.93527748181218,0.000205313561267814,0.00222859097987853,0.231430626984496,-0.567130786204753,6.30061206688991,-4.51472207215247,0.000459330824297125,0.00538472569693363,-0.480663845081312,0.0512583201293557,6.30061206688991,0.437581857020814,0.668215944341358,0.879855130859586,-6.31704926779704
0.420939103951719,5.17602456954531,2.65480496314689,0.0185683140085434,0.060747669869794,-4.1372885930458,0.11703809196912,5.17602456954531,0.731989241018311,0.475983139090527,0.64215371788231,-6.77464026382663,-0.303901011982599,5.17602456954531,-2.0665008067547,0.0573588717991821,0.336115476388499,-4.36292396912075
0.275483017212877,6.79908893538998,2.83720091868089,0.0129427047664824,0.0465500161496931,-3.97941146812403,0.142678992503527,6.79908893538998,1.47032103008027,0.163100044432782,0.314556292406325,-6.18915304596473,-0.13280402470935,6.79908893538998,-1.4750167140417,0.161849988472079,0.504431302857449,-5.42165009064583
0.580180085121909,4.64146698255548,4.08401941809705,0.00106821639381875,0.00753790125852607,-1.2265870161024,0.194866568625534,4.64146698255548,1.35592820055071,0.19611631361317,0.356217288148356,-6.03379733263437,-0.385313516496375,4.64146698255548,-2.93110358140408,0.0107346866621202,0.168223228211581,-2.77643562639055
0.0897346247828947,3.5308035647781,0.534107859825004,0.601459392813722,0.729209134452324,-6.70423064099937,-0.123787775387663,3.5308035647781,-0.73260344212529,0.475619747899718,0.641902688935401,-6.45132575428148,-0.213522400170558,3.5308035647781,-1.35971773680994,0.194941262060183,0.546005149139029,-5.09615947402196
0.697364155835785,7.20280649055269,7.49485752815729,2.52645495992109e-06,9.50209553757334e-05,4.69801820543243,0.427914192601779,7.20280649055269,4.59501777023248,0.000393260901731656,0.00483648049284576,-0.394240073215841,-0.269449963234005,7.20280649055269,-3.13141632324042,0.00718905687722503,0.14029318542078,-2.62254969155092
