"N180-WT0.logFC","N180-WT0.AveExpr","N180-WT0.t","N180-WT0.P.Value","N180-WT0.adj.P.Val","N180-WT0.B","N45-WT0.logFC","N45-WT0.AveExpr","N45-WT0.t","N45-WT0.P.Value","N45-WT0.adj.P.Val","N45-WT0.B","N90-WT0.logFC","N90-WT0.AveExpr","N90-WT0.t","N90-WT0.P.Value","N90-WT0.adj.P.Val","N90-WT0.B","WT180-WT0.logFC","WT180-WT0.AveExpr","WT180-WT0.t","WT180-WT0.P.Value","WT180-WT0.adj.P.Val","WT180-WT0.B","WT45-WT0.logFC","WT45-WT0.AveExpr","WT45-WT0.t","WT45-WT0.P.Value","WT45-WT0.adj.P.Val","WT45-WT0.B","WT90-WT0.logFC","WT90-WT0.AveExpr","WT90-WT0.t","WT90-WT0.P.Value","WT90-WT0.adj.P.Val","WT90-WT0.B"
-0.00946068838935599,7.03701364665602,-0.053104230135136,0.958084311859074,0.988622843187245,-6.99719595294389,0.116030260432863,7.03701364665602,0.652016506247087,0.520528756826346,0.999960381110809,-6.55124503090442,0.180023626049495,7.03701364665602,1.01209641494481,0.32149351242749,0.776374146365547,-6.46269669588901,0.185677005743518,7.03701364665602,1.0440747440671,0.306756977811653,0.74947570933742,-6.38997414341885,0.343114764898192,7.03701364665602,1.93011662857073,0.065379591160846,0.319231933946521,-4.80013055491786,0.0261801422587435,7.03701364665602,0.147054344104426,0.88430599760832,0.95821794387427,-6.74581091172697
-0.169419768397492,6.16725445252984,-1.29979538374765,0.205902484447781,0.61354224139886,-6.1333433333749,0.0165585433157327,6.16725445252984,0.127581131871076,0.899533500255382,0.999960381110809,-6.7401247854122,0.0123411572179828,6.16725445252984,0.0950844078739856,0.925029851901107,0.985314576989337,-6.95596458299469,-0.196545188281311,6.16725445252984,-1.50798317221512,0.144489200045745,0.595585235138374,-5.7954851792023,0.167118878143786,6.16725445252984,1.29127205935094,0.208794052235136,0.484077424815646,-5.7271813219512,0.137337663410353,6.16725445252984,1.06133422713389,0.299003824129153,0.604538477472035,-6.17575579132091
-0.164299775460895,6.66554488345615,-1.07394143913589,0.293429050919673,0.697596008018257,-6.40738360977747,0.123749312178465,6.66554488345615,0.812652052781804,0.424331379427583,0.999960381110809,-6.42696911036083,0.172390592529563,6.66554488345615,1.13288898962108,0.268348103928243,0.745481135474284,-6.32925024889269,-0.0223295655603408,6.66554488345615,-0.146379514306089,0.884832971593018,0.973898161440277,-6.92033670117766,0.269386364878144,6.66554488345615,1.7721001427449,0.0889554086200036,0.353704228036802,-5.05597105268261,0.284653760014628,6.66554488345615,1.87361154886838,0.0730957919973738,0.324570531725329,-5.07106535289698
-0.101769618954938,7.55527529538241,-0.877849592537242,0.388647989969772,0.768071720063462,-6.60991812081672,-0.0154429845799369,7.55527529538241,-0.133183709191125,0.895148144444679,0.999960381110809,-6.76035791093355,0.0554852000388077,7.55527529538241,0.478347735517457,0.636691028461763,0.918898048061952,-6.86382561123069,-0.0678582133285328,7.55527529538241,-0.585287741545254,0.563766468980522,0.879402159348588,-6.76557775981758,0.135133775534015,7.55527529538241,1.16460754944362,0.255517609532529,0.528979689364137,-5.89328672841488,0.155129003003871,7.55527529538241,1.33642473413434,0.193826887479179,0.495059078336541,-5.87303613507943
-0.513117213673088,6.3741267384071,-4.12210988942074,0.000380870072546824,0.0155101722400279,-0.354117012022168,-0.0199913643325536,6.3741267384071,-0.162127600387536,0.872549934521388,0.999960381110809,-6.74689666588413,-0.246902050103446,6.3741267384071,-1.99462260024316,0.057451633570223,0.547863904643078,-5.06886173628155,-0.582811643071415,6.3741267384071,-4.67781345063781,9.22055928527933e-05,0.00694312891673391,1.08763247551667,-0.148061430753991,6.3741267384071,-1.19803985765497,0.24249053823127,0.518709889919788,-5.8449544052549,-0.308979949891642,6.3741267384071,-2.49448089515756,0.0198233152217256,0.205685917580948,-3.90586989210991
0.114710078283605,6.67211905897501,0.783345356384449,0.441015164242606,0.800958933008973,-6.68175401454124,0.0586668776444537,6.67211905897501,0.400348798673082,0.692407943869427,0.999960381110809,-6.67991542573682,0.0762496385521541,6.67211905897501,0.520483180277345,0.607451083238094,0.910299710527863,-6.83546007526111,0.0411027583604104,6.67211905897501,0.280514300782146,0.781464373685368,0.950089294650265,-6.89299817780389,0.0806076698619647,6.67211905897501,0.550181611381268,0.587231892304659,0.783450767292164,-6.40661637817623,-0.073687057592271,6.67211905897501,-0.50211434556379,0.620120092441476,0.830388399838937,-6.62126915066444
-0.147377731032889,7.74072167847384,-0.993172576143491,0.33044213230695,0.729542654139262,-6.50078853046979,0.0777385150482548,7.74072167847384,0.523043755496329,0.605694837905719,0.999960381110809,-6.62666387061224,-0.0200403794412711,7.74072167847384,-0.134932954045631,0.893779632880766,0.978484751609141,-6.97001592314418,-0.21953553417723,7.74072167847384,-1.47975685862423,0.151824847509418,0.602742500979909,-5.85874737146252,-0.1452341749751,7.74072167847384,-0.978730211073086,0.337385849789809,0.602875242380101,-6.08650074041481,0.139109136002367,7.74072167847384,0.935249687979363,0.358888608100405,0.657731567217591,-6.31391828342508
-0.414467004469965,7.4247041135781,-3.90812104841472,0.000655497278108592,0.0234638964107196,-0.899553399583911,-0.0177010440215142,7.4247041135781,-0.166931101413617,0.868809689180848,0.999960381110809,-6.75498070658774,-0.0645092346527303,7.4247041135781,-0.60847834061062,0.548533084569198,0.885365539542888,-6.7920784598759,-0.486051422579951,7.4247041135781,-4.5818179245132,0.000117839338155428,0.00852019453439222,0.831498894709036,0.0224434347838454,7.4247041135781,0.211620563745639,0.834173144105636,0.925823602031233,-6.54420294201024,-0.0788790340459471,7.4247041135781,-0.743985184251806,0.464040442204699,0.732467008037249,-6.47783965828132
0.243375463303002,7.19586917805774,1.19957294094572,0.24190527998178,0.652109600356683,-6.27999629213234,0.129714721035463,7.19586917805774,0.639187386245392,0.528698598301254,0.999960381110809,-6.56128259549347,0.150048692515986,7.19586917805774,0.739436511153233,0.466746548197335,0.849709079913801,-6.70271259130638,-0.120238509864062,7.19586917805774,-0.591760623818295,0.559492846746301,0.878004794764436,-6.76037837216876,0.311641320993898,7.19586917805774,1.53592220387918,0.13751507647091,0.408792692748072,-5.41926313645245,0.0205456161238526,7.19586917805774,0.101217410884551,0.920210877278929,0.972188476264516,-6.7535113220873
-0.137192104269433,2.87791570314709,-0.530360861957435,0.600689554156452,0.876928306434527,-6.4695988839214,-0.0622562310207853,2.87791570314709,-0.243211013742041,0.80988934440116,0.999960381110809,-6.36377145917497,-0.13325414951343,2.87791570314709,-0.516032316551274,0.61050957327985,0.910965989238923,-6.45946854999902,-0.181474787492729,2.87791570314709,-0.700187389017147,0.490479877823628,0.849383799365057,-6.30323167220629,-0.0210207786821646,2.87791570314709,-0.0824886799328828,0.934935847840894,0.971481567560854,-6.19613356225967,0.278594437732619,2.87791570314709,1.13943634627808,0.265661777643256,0.572499828125661,-5.7868303396408
