"N180-WT0.logFC","N180-WT0.AveExpr","N180-WT0.t","N180-WT0.P.Value","N180-WT0.adj.P.Val","N180-WT0.B","N45-WT0.logFC","N45-WT0.AveExpr","N45-WT0.t","N45-WT0.P.Value","N45-WT0.adj.P.Val","N45-WT0.B","N90-WT0.logFC","N90-WT0.AveExpr","N90-WT0.t","N90-WT0.P.Value","N90-WT0.adj.P.Val","N90-WT0.B","WT180-WT0.logFC","WT180-WT0.AveExpr","WT180-WT0.t","WT180-WT0.P.Value","WT180-WT0.adj.P.Val","WT180-WT0.B","WT45-WT0.logFC","WT45-WT0.AveExpr","WT45-WT0.t","WT45-WT0.P.Value","WT45-WT0.adj.P.Val","WT45-WT0.B","WT90-WT0.logFC","WT90-WT0.AveExpr","WT90-WT0.t","WT90-WT0.P.Value","WT90-WT0.adj.P.Val","WT90-WT0.B"
-0.0728852268703299,10.8948695182714,-0.51552337488671,0.61085976391089,0.879348436320572,-6.81153038300676,0.0635962091809432,10.8948695182714,0.448926343739492,0.65747463041432,0.999960381110809,-6.61125777399762,0.0495928828891472,10.8948695182714,0.350132402264015,0.729264975293602,0.941662184446194,-6.86333544456977,-0.0335472121472264,10.8948695182714,-0.237054050095164,0.814607834801092,0.958043019352011,-6.85757500403246,-0.138240183466769,10.8948695182714,-0.978711095598209,0.337395105882863,0.602875242380101,-6.0370102338284,0.157798647651056,10.8948695182714,1.11191808970752,0.277085609406073,0.584708169231662,-6.08373698282514
-0.127030305268468,5.79474138555848,-1.06952956807069,0.295371446200697,0.698383858340569,-6.38797362731719,0.069048958680443,5.79474138555848,0.584520450398414,0.564274167762347,0.999960381110809,-6.5640642094384,-0.0436341633320341,5.79474138555848,-0.368313663372921,0.715837986817281,0.938939586558593,-6.87773506092934,-0.213517868747987,5.79474138555848,-1.79460357117284,0.0852052024236001,0.497973020353543,-5.34480528045852,-0.0529667076605218,5.79474138555848,-0.446835174287896,0.658962890617429,0.825091910826909,-6.43162904350544,-0.0949875708459516,5.79474138555848,-0.80125038290135,0.430775083096605,0.709721605559796,-6.399132402986
0.862070508642942,10.8347176595704,6.103457781451,2.53963461163128e-06,0.000271386101550275,4.62725719450896,0.265913069667937,10.8347176595704,1.89882989957665,0.0695591041888399,0.999960381110809,-4.99660508878991,0.489759182144246,10.8347176595704,3.48605497085929,0.00188832123483197,0.107619500022796,-1.86008825229975,0.687204571376185,10.8347176595704,4.87590484358298,5.56037951256783e-05,0.00469819741024118,1.61357448661966,-0.0220441764377632,10.8347176595704,-0.158049127750945,0.875728019340567,0.944556576003894,-6.50929732179416,0.207464862724052,10.8347176595704,1.4820388051757,0.151220805178947,0.442102587339698,-5.63175083647337
0.0804644326742583,8.80548556430181,0.448012364227435,0.658124921563058,0.896982977124255,-6.88439571717868,0.146697648904553,8.80548556430181,0.816275976962676,0.4222959069287,0.999960381110809,-6.41746870607777,0.359821720591784,8.80548556430181,1.99826955371218,0.0570298876492732,0.545732272819093,-5.05909525414741,0.364686227570882,8.80548556430181,2.02478761490746,0.0540447125369853,0.419101709255198,-4.97254319258575,0.260802377354061,8.80548556430181,1.44981361035455,0.159933139732207,0.432912706226142,-5.52450545744965,0.432653393526016,8.80548556430181,2.4004703372546,0.0244037737612936,0.218346985380651,-4.09130462457557
-0.664442168344079,2.46212816631259,-2.7071628436039,0.0122447781949629,0.156099439918769,-3.24659484743042,-0.272521768510357,2.46212816631259,-1.18351483755651,0.248088078024992,0.999960381110809,-5.64283904632316,-0.414091582564876,2.46212816631259,-1.7602034828333,0.0909944894863059,0.60144255599496,-5.03365834385741,-0.364028835266216,2.46212816631259,-1.56471254990039,0.130619474388922,0.581395578506813,-5.30236877581518,-0.0637576408354485,2.46212816631259,-0.284955925071215,0.778099597491037,0.896900495743754,-6.11864685392229,-0.325775617661033,2.46212816631259,-1.41029192378779,0.171163716256156,0.470142182640467,-5.35365202498694
-0.184341360342282,9.55581913744755,-1.56815485395088,0.129814408802129,0.511618257136293,-5.76502571215026,0.0302695808237239,9.55581913744755,0.256878719687054,0.79944133368422,0.999960381110809,-6.70540745243344,-0.0502029348382376,9.55581913744755,-0.426412033341705,0.673572528294947,0.928395753388617,-6.85877247657501,-0.164356958195961,9.55581913744755,-1.39740889842964,0.174957406823651,0.629526118684854,-5.94453440981166,-0.239624079835792,9.55581913744755,-2.03966899576368,0.0524308929168864,0.299799201799551,-4.58560194898701,-0.334168702259175,9.55581913744755,-2.84606439496555,0.00887020897076717,0.15393640043514,-3.15267192521608
0.121852652244826,3.57293615047033,0.616659938478513,0.543210751918606,0.851425777357815,-6.5772467503885,0.246821887000068,3.57293615047033,1.26440496261403,0.218113515776167,0.999960381110809,-5.76307395614081,-0.103345888796023,3.57293615047033,-0.511372350547549,0.61371951306124,0.911609329856807,-6.59584824961399,0.00603159276692411,3.57293615047033,0.0302571444496135,0.976109847332261,0.993264982031016,-6.70182455015731,-0.172427729359651,3.57293615047033,-0.845545316550017,0.406079940441836,0.657035150894887,-5.95508879453381,-0.416656185094491,3.57293615047033,-1.99448563837573,0.0574675258440238,0.29140807853845,-4.60622863110167
0.016525390618698,5.66725462035876,0.116221325527964,0.908435131043717,0.975759002252151,-6.95285102005164,-0.0536770310980925,5.66725462035876,-0.376729441978361,0.709654052244493,0.999960381110809,-6.65340100424054,-0.0562722057581686,5.66725462035876,-0.394946912183632,0.696337719788868,0.93428281663018,-6.85790614919469,0.118918495730795,5.66725462035876,0.839494270504635,0.409399609479466,0.81429565031283,-6.54503531694587,0.0980016072059806,5.66725462035876,0.690824545460431,0.496241817759554,0.723285762461097,-6.28765421999397,-0.0470895490056069,5.66725462035876,-0.330885633668791,0.743575569339117,0.89088077075065,-6.66069067253965
-0.0415172731577851,2.25671644500595,-0.166328105250247,0.869279042702163,0.96540060580701,-6.49526232482572,-0.0711384948717058,2.25671644500595,-0.283993207958346,0.778828536222687,0.999960381110809,-6.23753325846178,-0.518231918756365,2.25671644500595,-1.92471656673123,0.0660848793581875,0.56612389346161,-4.67170800276128,-0.183782846101517,2.25671644500595,-0.723603101429798,0.476238448505521,0.842573040550376,-6.16999757620384,-0.090253939147412,2.25671644500595,-0.358654512934968,0.72296003294574,0.863233092207922,-6.01364577900324,0.0219063591863593,2.25671644500595,0.0890594599812939,0.929766772956527,0.976418506459636,-6.28135738927085
0.289547973819974,7.90360515405762,2.48724961506427,0.0201451672608731,0.203030316090339,-4.15407722108198,0.136998110094537,7.90360515405762,1.17828596746627,0.250126493392508,0.999960381110809,-6.07198585794914,0.144808828286967,7.90360515405762,1.24535169676017,0.224912859616323,0.714312636395787,-6.20182748225059,0.0918205504869345,7.90360515405762,0.789864506541893,0.437269727712944,0.829234996005516,-6.61937211587953,-0.133065244827897,7.90360515405762,-1.14690724757216,0.262620631416309,0.536853455303057,-5.91188339892077,0.0921317973977134,7.90360515405762,0.792497660761977,0.435762439529292,0.712751996505896,-6.43663368905111
