"WT180-WT0.logFC","WT180-WT0.AveExpr","WT180-WT0.t","WT180-WT0.P.Value","WT180-WT0.adj.P.Val","WT180-WT0.B","WT45-WT0.logFC","WT45-WT0.AveExpr","WT45-WT0.t","WT45-WT0.P.Value","WT45-WT0.adj.P.Val","WT45-WT0.B","WT90-WT0.logFC","WT90-WT0.AveExpr","WT90-WT0.t","WT90-WT0.P.Value","WT90-WT0.adj.P.Val","WT90-WT0.B"
0.197294235129751,5.78143822309795,1.08635147792995,0.288014247007839,0.732664283522654,-6.31141458009497,0.357313736760736,5.78143822309795,1.97352326998733,0.0599461154171546,0.312368911924528,-4.69655757264666,0.109924129922255,5.78143822309795,0.603933215895267,0.551501586337664,0.788515874433142,-6.5355656539815
-0.164356958195961,9.55581913744755,-1.39740889842964,0.174957406823651,0.629526118684854,-5.94453440981166,-0.239624079835792,9.55581913744755,-2.03966899576368,0.0524308929168864,0.299799201799551,-4.58560194898701,-0.334168702259175,9.55581913744755,-2.84606439496555,0.00887020897076717,0.15393640043514,-3.15267192521608
0.171324672176283,6.8483407947018,1.27313979826824,0.215049368351718,0.671647451901279,-6.1269805337034,0.387175875949215,6.8483407947018,2.88182482946832,0.00815631094527003,0.207236366949781,-2.93020127671231,0.200903144086964,6.8483407947018,1.49351810742686,0.14821163606343,0.438685984263563,-5.65901365171971
0.287646954607947,5.79655272755039,1.90468861867848,0.068759148718281,0.459996820866293,-5.16206258414588,0.385248954781958,5.79655272755039,2.55501519218437,0.0173103428509295,0.235764561027541,-3.59288300027285,0.28877730831302,5.79655272755039,1.91252183619641,0.0677021492734186,0.31424954819246,-4.97531866252203
0.218246673542785,5.32330872791068,1.11727927941899,0.274832496609694,0.723233568012875,-6.25910463717805,0.206018883548441,5.32330872791068,1.05300857111367,0.302726291353802,0.573917477811135,-5.95968166897513,-0.169372256048457,5.32330872791068,-0.85430933265933,0.401302293823961,0.688969431322343,-6.32126244682371
0.166950805911108,6.23738765404186,1.23285780083955,0.229458042899806,0.68734580826552,-6.160546064372,0.230828335144007,6.23738765404186,1.70559069145503,0.100874508344207,0.369758842876137,-5.14789238758643,0.255573223447804,6.23738765404186,1.89068097858299,0.0706852598281543,0.319701900388118,-5.02990170138497
-0.18565998856912,5.58745821243942,-1.64240169074397,0.113424596648988,0.554270229690565,-5.57681825880303,0.0232146324224969,5.58745821243942,0.206531729559992,0.838101427564396,0.927162064915382,-6.50504916531365,-0.0655169880261246,5.58745821243942,-0.581956943359661,0.565972075748463,0.798116650485404,-6.54399741759844
0.369150736822829,7.16554139970051,2.30970068937271,0.029732653015563,0.325870773963181,-4.45583850230121,0.2637444288809,7.16554139970051,1.64981453164387,0.111887623463817,0.380197741977252,-5.25126462573524,0.369816197063431,7.16554139970051,2.31384376186935,0.0294679111653186,0.229382513639837,-4.27702065835095
-0.344728817327763,1.83319639603108,-1.11893172115487,0.274140722980348,0.722779115449534,-5.68804700347972,0.117104576114621,1.83319639603108,0.407737997916642,0.687046674352318,0.841538079929392,-5.92635759149301,0.0275187281636868,1.83319639603108,0.0950356139491072,0.925068203448829,0.974317406375201,-6.18023993595834
-0.186715648865674,7.90422388846069,-1.24115826710867,0.226430717634727,0.68371444408591,-6.16687913123903,0.1058024211449,7.90422388846069,0.701789631809463,0.489497693503285,0.71846925656914,-6.31257866987248,-0.120637615068147,7.90422388846069,-0.8014523900699,0.43066039508578,0.709648575543522,-6.42893333999795
-0.109915102544512,9.49193017751714,-0.798226833480462,0.432493929525237,0.826749581231901,-6.59150271997504,0.270160191355163,9.49193017751714,1.95463145760904,0.0622600865211571,0.315380215201107,-4.73244509968572,0.167631863376467,9.49193017751714,1.21370891075367,0.236558550260116,0.54051665514748,-5.99711360912152
0.141438625693399,7.31259719416537,0.768832610357795,0.44942300288818,0.834954017557546,-6.64013607584531,0.384636637783096,7.31259719416537,2.08953809702349,0.0473306327971389,0.290560445231975,-4.52110116892911,-0.0661629108333504,7.31259719416537,-0.359527372859733,0.72231538026001,0.879750202163393,-6.69287665039617
-0.0137078182106718,4.74044542804209,-0.104023928562619,0.91800669771837,0.980606189993156,-6.8306788118192,0.180360786453498,4.74044542804209,1.38032927058406,0.180089328672613,0.455568009329694,-5.54046219350222,0.181839634014261,4.74044542804209,1.39442651555486,0.175845074918754,0.475854194112511,-5.70742253805693
-0.182305693406275,3.62593047439852,-1.02601148637228,0.315021636782845,0.755838030740171,-6.16362552865483,0.0449060360067866,3.62593047439852,0.257967334494705,0.798610773491337,0.908438507447527,-6.30793901211279,-0.241213248726936,3.62593047439852,-1.34958314771382,0.189626324055256,0.489839916014047,-5.61192347111751
0.321457199648604,6.77933773909245,2.51327244119783,0.0190091021179914,0.268996378851772,-4.04465014309383,0.217357581753724,6.77933773909245,1.69697621545152,0.102513131783451,0.371064344759374,-5.17437958810488,0.00534402963808311,6.77933773909245,0.0416292178053374,0.967135454102462,0.988793440154137,-6.75022665334948
0.269236064982365,4.90794546121546,1.69284866895146,0.103306203514898,0.533907914538412,-5.47083310747875,-0.0667073463221959,4.90794546121546,-0.412288205682498,0.683753530868364,0.839982253939978,-6.38945579729508,-0.242656919763794,4.90794546121546,-1.48861316455849,0.149491413168505,0.440476361884135,-5.57385036065318
-0.293338840685215,1.18003042847246,-0.69202428274857,0.495501355515215,0.851885542337618,-5.88616886334344,0.485799195151762,1.18003042847246,1.30484267472007,0.204204804285704,0.479515183970459,-5.09734831705865,-0.180215086929456,1.18003042847246,-0.435128771124524,0.667320585011014,0.85363700923907,-5.87752221342365
0.300877829145271,6.30680285934432,1.94535875771269,0.0634243200148076,0.448042814861207,-5.10966181313143,0.577766037121171,6.30680285934432,3.75106846358074,0.000974076229935749,0.134821427139583,-0.921707119427142,0.350884185088501,6.30680285934432,2.27105571495713,0.032308681223513,0.237038677902373,-4.34306493939284
0.180648826061124,6.94280764571501,1.04903242529889,0.304515570021832,0.748697159197973,-6.38337569430715,0.389724907065845,6.94280764571501,2.26543807351639,0.0326996196748023,0.264946682769709,-4.19410991234475,0.14006413312195,6.94280764571501,0.813159958711904,0.424045733835454,0.704151357307247,-6.4211720836386
0.234286713001118,4.84835120139635,1.85913128277068,0.0751963963023989,0.476386707850877,-5.19241270352995,-0.0795314779948262,4.84835120139635,-0.620200042885465,0.540916324373077,0.754442492819596,-6.27146649114953,-0.17456193299724,4.84835120139635,-1.3569876478903,0.187294116561836,0.487956245105921,-5.74482125443298
0.276537172134419,3.97144640433065,0.953605431339325,0.349701514022339,0.77833975234408,-6.29659857811765,0.244521477443149,3.97144640433065,0.838922382212981,0.409714238792662,0.659180453047022,-6.02802779482481,0.217408792735177,3.97144640433065,0.746475442888073,0.46256287329366,0.731435815568387,-6.28858833761679
0.000899782972725305,5.84829717971078,0.00483844985313759,0.996179110642049,0.998358583335241,-6.90749017469135,0.41929299544658,5.84829717971078,2.27469097866812,0.0320579708540811,0.263702764414155,-4.15602104638977,0.0894761589691466,5.84829717971078,0.482292554320553,0.633926835329151,0.836923936940276,-6.6092353047516
0.0132535342893876,7.63412999995577,0.0876515934702903,0.930874050610906,0.984169400373076,-6.93694895937277,0.427507350802913,7.63412999995577,2.8200462219287,0.00942645493296178,0.212028862593679,-3.06458353619328,0.176464532111972,7.63412999995577,1.16596513298762,0.254978733137796,0.56009763130163,-6.07877835666198
0.327749348171691,5.79745364554598,1.84466827033204,0.0773465728071371,0.479964877286987,-5.26976666906152,0.0284660169865445,5.79745364554598,0.158855706723342,0.875099334736409,0.944298977704502,-6.51582839245479,0.175228929423359,5.79745364554598,0.982793111797848,0.335422448738564,0.636181649904371,-6.23899915538894
0.076497314605934,8.4890013351642,0.60061326571009,0.553675197167132,0.87586913795157,-6.74424347598988,0.179155049059068,8.4890013351642,1.40576186116935,0.172490165136208,0.446722278871279,-5.58622606909264,0.0473858671069127,8.4890013351642,0.372119573386196,0.713038909520002,0.874923545428418,-6.6763041634412
