"logFC","AveExpr","t","P.Value","adj.P.Val","B"
0.499911864856568,3.72184424794632,2.00782972610454,0.0559372798726387,0.544474199976977,-4.8465210242715
0.0838649497595245,7.28548875285747,0.409244907716526,0.685955368096319,0.931790447051965,-6.89601433805835
-1.63151114797165,5.48628387250356,-10.1735920138066,3.17093276873364e-10,1.84332663712024e-07,13.5443695446315
-0.141808245002631,8.67776787013848,-1.05239905401202,0.303000092830934,0.769662820108804,-6.40812359936835
0.225509504795572,0.637423354897301,0.519543954112836,0.608095883990912,0.910510584262209,-5.86093592532028
0.613497584885385,4.97790578826655,2.20871611466518,0.0368947100138785,0.488334080721035,-4.61464839109339
-0.0551756833805916,0.187988775946718,-0.126182806573639,0.900628538324824,0.980409280774161,-5.94498884474344
-0.274218972907319,6.55383322899243,-1.41648224422799,0.169364266144858,0.675390219701216,-5.9744577104036
0.20165975849467,7.68421664392704,1.0627163803751,0.298389007607816,0.765845942456189,-6.41041510180303
0.19186198705182,7.23465517328235,1.46267194570389,0.156409550303212,0.661754116615577,-5.92413049702869
0.269849816013151,8.98987011805075,1.57448987005128,0.128343512801322,0.637634216612596,-5.74456302433096
0.294306398462889,5.56583323792208,1.36607997846975,0.184461148245112,0.689820302405328,-6.00982340825537
0.174978535201992,2.42447585495026,0.653309339762935,0.519709304536105,0.873273349598441,-6.33614674969924
0.7257435372054,1.16754902479543,1.79437419289991,0.0852427327263863,0.595089541298667,-4.69226816614792
0.149690424708492,0.0254576209011013,0.322224185516274,0.750046849841411,0.946716047356722,-5.83468136007412
-0.0965496340833336,1.3621826183528,-0.359273244764273,0.722503045544786,0.939876860583097,-6.18346777811078
0.0872188507370319,7.72944868461324,0.716580777010014,0.480483981216678,0.858165684906586,-6.71760179872056
-0.410681845547447,1.70786198063377,-1.11346973619971,0.276432137468369,0.750725007684397,-5.69504796747793
-0.00354995119436285,5.61343617193755,-0.0206597174330539,0.983686310547186,0.995962818270889,-6.93360020528253
-0.0827320894696074,-0.293632926918254,-0.133256836432418,0.895090927096871,0.979043530171872,-5.75165324104504
0.0369747275559358,3.39225582549698,0.122655739926581,0.903391496551007,0.980765939109114,-6.69999851608173
0.297493926693273,0.336668555498814,0.704175949173944,0.488036955334016,0.859697515070449,-5.70275610302545
-0.0758906995319668,6.48695246027762,-0.41347650210188,0.682894568088462,0.931067620787431,-6.88134844878369
0.185584602607541,5.03789459987284,1.18013765219666,0.249403217810045,0.736156220013125,-6.2039338486428
0.0352370748016746,5.86067215130761,0.219539168355851,0.828069218920646,0.963428017430613,-6.92287373386577
-0.126202442199137,1.67826888432982,-0.470702392554084,0.642063537948603,0.919773678487897,-6.19588583395823
-0.322231161129807,0.61527295679126,-0.641790284364792,0.527035425254359,0.876717423624782,-5.83910394626578
0.12141782579141,6.39256045614517,1.04027790219962,0.30848139760614,0.770831381654763,-6.42116948500959
0.824473645440108,-1.43955116279487,1.04261853266208,0.307417544568332,0.770703610929313,-5.15116159404091
0.267194495701824,1.47064952386837,0.935660563707195,0.358681213943505,0.800308008720662,-5.85471999060865
0.0873619539412953,3.54816932866302,0.444058220430246,0.66094143546302,0.925701755502141,-6.59933294391365
0.486030875573171,5.3382744367372,3.19220494394859,0.00388395530331988,0.172090007387646,-2.54300992046883
0.272241276086246,5.72520382174339,1.77383930690736,0.0886606180021991,0.599454640246615,-5.41945897429865
-0.00688853349372742,4.02917342725283,-0.0370362971658158,0.970759542071345,0.9939047107897,-6.80362442844557
0.625599195606263,3.77411807821435,3.17245719784804,0.00407440602551274,0.176756247070975,-2.4568678478105
-0.0397481673847144,6.86522111061518,-0.238697406930288,0.813347713572662,0.96061619840321,-6.94794872319345
-0.0229258599501589,4.8841710360427,-0.140413952246072,0.889493801500707,0.977320134362272,-6.87790695090133
-0.872133412081147,-0.609873420420394,-1.64922487316941,0.112009240529122,0.627535806766306,-4.51419179756216
0.108302195518987,7.67100535032681,0.635148620835873,0.53128485878802,0.87850299838051,-6.77338402462387
0.0692458197921377,6.09237869404189,0.508765492227083,0.615518648432403,0.912107906671062,-6.82631984823952
0.0472910490720384,4.49955293467013,0.254798053735364,0.801029451014837,0.957347739686434,-6.82580500098397
-1.27690330144071,0.10500884483207,-2.12548647337041,0.0439338373473007,0.510384059287227,-3.85839801802673
